update,ID,Simple_numOffspring,alive,ancestors_AVE,ancestors_LIST,consumptionRatio_AVE,consumptionRatio_LIST,countCopy,countDelete,countIndel,countPoint,countPointOffset,food1_AVE,food1_LIST,food2_AVE,food2_LIST,food3_AVE,food3_LIST,food4_AVE,food4_LIST,food5_AVE,food5_LIST,genomeLength,optimizeValue,otherHits_AVE,otherHits_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,wallHits_AVE,wallHits_LIST
420,42001,3,1,41048.694444,"41042,41075,41027,41064,41040,41022,41059,41050,41057,41094,41054,41034,41078,41041,41045,41093,41014,41009,41088,41012,41049,41005,41079,41037,41051,41085,41006,41025,41067,41033,41035,41038,41080,41001,41032,41069,41026,41066,41029,41024,41030,41083,41016,41095,41058,41100,41021,41010,41073,41086,41007,41060,41072,41065,41020,41099,41097,41018,41092,41076,41039,41011,41008,41082,41043,41053,41048,41062,41046,41031,41068,41002",7.500000,"14,1",0,0,0,28,0,0.000000,"0,0",3.000000,"0,6",0.000000,"0,0",0.000000,"0,0",12.500000,"14,11",5215,12.500000,0.000000,"0,0",12.500000,"14.000000,11.000000",3.000000,"0,6",419,0.000000,"0,0"
420,42002,1,1,41048.308824,"41031,41053,41002,41035,41072,41080,41001,41075,41038,41051,41039,41076,41079,41005,41018,41097,41060,41029,41066,41069,41032,41065,41046,41048,41006,41085,41094,41057,41040,41043,41007,41086,41024,41073,41022,41059,41026,41100,41021,41058,41016,41095,41054,41037,41083,41088,41009,41030,41067,41012,41020,41099,41082,41008,41045,41033,41050,41011,41034,41041,41078,41010,41027,41014,41093,41092,41025,41064",1.500000,"1,2",0,0,0,28,0,6.000000,"7,5",0.000000,"0,0",0.000000,"0,0",9.000000,"6,12",0.000000,"0,0",5179,8.000000,2.000000,"0,4",8.000000,"5.000000,11.000000",7.000000,"8,6",419,0.000000,"0,0"
420,42099,1,1,41048.657143,"41062,41046,41068,41048,41059,41022,41040,41045,41008,41082,41083,41054,41033,41050,41012,41086,41007,41064,41027,41080,41001,41075,41038,41079,41029,41097,41018,41067,41069,41032,41024,41100,41021,41026,41072,41035,41092,41076,41039,41065,41005,41073,41030,41051,41009,41088,41014,41093,41066,41099,41020,41094,41060,41011,41025,41037,41010,41041,41078,41058,41095,41016,41034,41002,41053,41031,41085,41006,41049,41042",1.000000,"1,1",0,0,0,19,0,0.000000,"0,0",4.000000,"5,3",6.500000,"9,4",0.000000,"0,0",0.000000,"0,0",5670,6.000000,1.000000,"1,1",6.000000,"8.000000,4.000000",4.500000,"6,3",419,0.000000,"0,0"
420,42098,2,1,41048.694444,"41064,41038,41062,41011,41085,41006,41048,41037,41026,41100,41021,41027,41010,41078,41041,41059,41067,41030,41065,41031,41014,41093,41072,41035,41007,41086,41012,41040,41001,41080,41075,41095,41016,41058,41069,41032,41053,41039,41002,41050,41073,41005,41079,41034,41051,41068,41046,41088,41009,41083,41054,41094,41057,41099,41020,41060,41097,41018,41029,41066,41024,41092,41045,41008,41082,41022,41042,41049,41076,41043,41033,41025",1.000000,"1,1",0,0,0,22,0,2.500000,"3,2",0.000000,"0,0",0.000000,"0,0",5.500000,"5,6",0.500000,"0,1",5074,5.000000,1.000000,"1,1",5.000000,"3.000000,7.000000",3.500000,"5,2",419,0.000000,"0,0"
420,42005,2,1,41049.614286,"41064,41029,41026,41032,41040,41008,41045,41082,41075,41080,41001,41038,41035,41072,41025,41037,41027,41010,41049,41050,41095,41016,41053,41043,41006,41085,41057,41076,41093,41014,41005,41042,41054,41024,41066,41097,41018,41092,41065,41041,41078,41069,41011,41051,41007,41086,41012,41022,41059,41033,41058,41030,41034,41099,41020,41094,41039,41060,41088,41009,41073,41021,41100,41048,41079,41068,41067,41062,41046,41083",1.500000,"1,2",0,0,0,21,0,8.000000,"9,7",0.000000,"0,0",0.000000,"0,0",13.500000,"10,17",0.000000,"0,0",5151,11.500000,1.500000,"0,3",11.500000,"8.000000,15.000000",10.000000,"11,9",419,0.000000,"0,0"
420,42006,1,1,41048.788732,"41029,41064,41078,41058,41095,41016,41012,41082,41045,41008,41022,41059,41093,41014,41046,41009,41088,41032,41069,41085,41006,41035,41018,41097,41001,41080,41075,41026,41043,41066,41033,41030,41067,41010,41025,41099,41020,41094,41057,41041,41051,41068,41031,41062,41079,41005,41053,41002,41076,41039,41048,41011,41065,41054,41073,41060,41034,41027,41050,41092,41024,41072,41021,41100,41037,41049,41038,41007,41086,41083,41040",0.500000,"0,1",0,1,0,26,0,8.500000,"5,12",0.000000,"0,0",0.000000,"0,0",7.000000,"5,9",0.000000,"0,0",4926,8.000000,14.000000,"25,3",8.000000,"6.000000,10.000000",7.500000,"4,11",419,0.000000,"0,0"
420,42007,3,1,41049.014085,"41029,41075,41042,41064,41065,41041,41078,41011,41048,41085,41006,41012,41067,41030,41040,41046,41083,41020,41099,41094,41066,41054,41037,41034,41068,41062,41079,41035,41018,41097,41007,41086,41069,41032,41060,41050,41033,41093,41014,41045,41008,41082,41024,41016,41095,41058,41100,41021,41059,41022,41076,41039,41001,41080,41038,41092,41073,41005,41009,41088,41051,41010,41027,41072,41053,41031,41002,41057,41043,41049,41025",1.000000,"1,1",0,0,0,25,0,0.000000,"0,0",4.000000,"4,4",9.500000,"9,10",0.500000,"0,1",0.500000,"1,0",5122,7.500000,3.500000,"4,3",7.500000,"6.000000,9.000000",7.000000,"8,6",419,0.000000,"0,0"
420,42008,6,1,41049.614286,"41064,41012,41007,41086,41092,41018,41097,41075,41001,41080,41038,41065,41060,41037,41067,41030,41057,41020,41099,41094,41034,41068,41078,41010,41027,41066,41029,41046,41054,41026,41024,41062,41011,41085,41006,41048,41073,41079,41005,41039,41058,41041,41021,41100,41072,41050,41033,41093,41014,41025,41059,41022,41083,41069,41051,41009,41088,41040,41008,41045,41082,41042,41049,41016,41095,41076,41043,41032,41053,41035",1.500000,"2,1",0,0,0,28,0,12.000000,"9,15",0.000000,"0,0",0.000000,"0,0",6.000000,"3,9",0.000000,"0,0",5338,10.000000,1.500000,"2,1",10.000000,"6.000000,14.000000",8.000000,"6,10",419,0.000000,"0,0"
420,42009,1,1,41048.308824,"41043,41057,41002,41001,41080,41038,41075,41012,41086,41007,41094,41060,41097,41018,41046,41048,41011,41085,41006,41058,41050,41027,41037,41025,41059,41034,41033,41026,41035,41069,41032,41066,41040,41008,41082,41045,41073,41079,41005,41010,41039,41053,41009,41088,41051,41065,41031,41014,41093,41072,41016,41095,41078,41041,41024,41092,41067,41020,41099,41021,41100,41029,41076,41064,41054,41083,41022,41030",1.000000,"1,1",0,0,0,33,0,0.000000,"0,0",8.500000,"11,6",8.500000,"7,10",0.000000,"0,0",0.000000,"0,0",4950,9.500000,1.000000,"0,2",9.500000,"11.000000,8.000000",7.500000,"7,8",419,0.000000,"0,0"
420,42010,1,1,41048.333333,"41057,41068,41062,41043,41002,41001,41038,41075,41012,41086,41007,41094,41060,41097,41018,41046,41048,41011,41085,41006,41058,41050,41027,41037,41025,41059,41034,41033,41026,41035,41069,41032,41066,41040,41008,41082,41045,41073,41079,41005,41010,41039,41053,41009,41088,41051,41065,41031,41014,41093,41072,41016,41095,41078,41041,41024,41092,41067,41020,41099,41021,41100,41076,41083,41022,41029,41054,41030,41064",1.000000,"1,1",2,0,0,26,0,0.000000,"0,0",7.000000,"5,9",0.000000,"0,0",0.000000,"0,0",8.000000,"9,7",5917,8.000000,3.000000,"2,4",8.000000,"7.000000,9.000000",7.000000,"7,7",419,0.000000,"0,0"
420,42011,6,1,41048.788732,"41026,41062,41038,41068,41031,41005,41079,41007,41086,41012,41009,41088,41046,41051,41048,41011,41085,41006,41094,41020,41099,41041,41066,41064,41054,41033,41030,41067,41025,41022,41059,41035,41018,41097,41034,41065,41040,41060,41082,41008,41045,41075,41080,41001,41010,41095,41016,41058,41078,41053,41002,41039,41069,41050,41014,41093,41024,41092,41021,41100,41072,41043,41037,41027,41073,41057,41032,41076,41083,41049,41029",1.000000,"1,1",0,0,0,39,0,0.500000,"0,1",7.500000,"8,7",0.000000,"0,0",0.000000,"0,0",14.000000,"14,14",5240,13.500000,0.500000,"0,1",13.500000,"14.000000,13.000000",8.500000,"8,9",419,0.000000,"0,0"
420,42012,1,1,41048.788732,"41075,41031,41002,41053,41059,41093,41014,41083,41046,41032,41069,41099,41020,41062,41067,41030,41037,41097,41018,41060,41085,41006,41034,41092,41012,41066,41029,41072,41038,41001,41080,41041,41078,41095,41016,41033,41043,41094,41057,41040,41054,41022,41039,41010,41027,41021,41100,41082,41008,41045,41068,41050,41058,41024,41073,41079,41005,41011,41048,41051,41009,41088,41025,41049,41035,41026,41064,41086,41007,41065,41076",0.500000,"0,1",0,0,0,22,0,10.500000,"12,9",0.000000,"0,0",0.000000,"0,0",10.000000,"12,8",0.000000,"0,0",5121,9.500000,2.000000,"1,3",9.500000,"9.000000,10.000000",11.000000,"15,7",419,0.000000,"0,0"
