update,ID,Simple_numOffspring,alive,ancestors_AVE,ancestors_LIST,consumptionRatio_AVE,consumptionRatio_LIST,countCopy,countDelete,countIndel,countPoint,countPointOffset,food1_AVE,food1_LIST,food2_AVE,food2_LIST,food3_AVE,food3_LIST,food4_AVE,food4_LIST,food5_AVE,food5_LIST,genomeLength,optimizeValue,otherHits_AVE,otherHits_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,wallHits_AVE,wallHits_LIST
700,70001,2,1,69054.606557,"69033,69070,69008,69045,69028,69065,69068,69031,69063,69100,69074,69050,69072,69080,69007,69078,69041,69075,69088,69009,69040,69093,69076,69022,69046,69058,69095,69016,69024,69061,69098,69019,69067,69090,69057,69020,69099,69062,69036,69010,69089,69052,69015,69079,69042,69084,69005,69048,69006,69085,69032,69047,69096,69017,69027,69097,69066,69051,69082,69054,69083",1.000000,"1,1",0,0,0,29,0,0.000000,"0,0",0.000000,"0,0",7.500000,"4,11",0.000000,"0,0",9.500000,"7,12",5546,9.000000,1.000000,"0,2",9.000000,"7.000000,11.000000",8.000000,"4,12",699,0.000000,"0,0"
700,70002,2,1,69055.257576,"69039,69080,69100,69063,69067,69057,69020,69099,69031,69068,69088,69009,69051,69042,69079,69005,69084,69047,69085,69006,69048,69046,69083,69050,69036,69019,69098,69007,69091,69054,69015,69052,69097,69060,69061,69076,69082,69045,69008,69010,69089,69065,69028,69022,69017,69096,69033,69095,69016,69090,69072,69032,69066,69049,69077,69074,69062,69078,69041,69075,69058,69024,69093,69040,69070,69027",0.500000,"0,1",0,0,0,15,0,0.000000,"0,0",9.000000,"6,12",0.000000,"0,0",0.000000,"0,0",7.000000,"6,8",5330,8.500000,2.500000,"2,3",8.500000,"6.000000,11.000000",7.500000,"6,9",699,0.000000,"0,0"
700,70099,3,1,69054.859375,"69024,69039,69067,69057,69020,69099,69062,69045,69008,69061,69032,69090,69065,69028,69060,69049,69066,69072,69077,69040,69006,69085,69022,69093,69051,69088,69009,69046,69083,69005,69084,69042,69079,69047,69010,69089,69052,69015,69074,69091,69068,69031,69097,69080,69076,69098,69019,69100,69063,69041,69078,69058,69016,69095,69007,69036,69070,69033,69017,69096,69075,69048,69050,69027",0.500000,"1,0",0,0,0,31,0,0.000000,"0,0",9.000000,"8,10",0.000000,"0,0",0.000000,"0,0",11.500000,"13,10",5728,12.000000,3.000000,"2,4",12.000000,"11.000000,13.000000",8.500000,"10,7",699,0.000000,"0,0"
700,70004,4,1,69054.606557,"69028,69050,69040,69076,69052,69082,69045,69008,69074,69095,69016,69058,69007,69072,69100,69063,69097,69051,69088,69009,69033,69070,69090,69068,69017,69096,69080,69085,69006,69057,69041,69042,69083,69046,69093,69019,69098,69024,69010,69089,69047,69022,69067,69015,69031,69065,69032,69027,69061,69078,69066,69099,69020,69054,69075,69048,69036,69084,69005,69079,69062",1.000000,"1,1",1,0,0,29,0,0.000000,"0,0",0.000000,"0,0",6.500000,"0,13",0.000000,"0,0",5.500000,"1,10",5966,6.000000,22.500000,"40,5",6.000000,"1.000000,11.000000",6.000000,"0,12",699,0.000000,"0,0"
700,70005,2,1,69055.750000,"69060,69049,69077,69082,69045,69008,69074,69095,69016,69058,69007,69072,69100,69063,69097,69051,69088,69009,69033,69070,69090,69068,69017,69096,69080,69006,69085,69057,69041,69042,69083,69046,69093,69019,69098,69024,69010,69089,69047,69022,69067,69015,69031,69065,69032,69027,69061,69078,69066,69020,69099,69054,69075,69048,69036,69084,69005,69079,69062,69091,69028,69052,69076,69050",1.000000,"1,1",0,2,0,31,0,10.000000,"9,11",0.000000,"0,0",0.000000,"0,0",9.500000,"10,9",0.000000,"0,0",4985,8.000000,3.500000,"2,5",8.000000,"8.000000,8.000000",11.500000,"11,12",699,0.000000,"0,0"
700,70006,4,1,69054.953125,"69040,69050,69082,69045,69008,69074,69095,69016,69058,69007,69072,69100,69063,69097,69051,69088,69009,69033,69070,69090,69068,69017,69096,69080,69006,69085,69057,69041,69042,69083,69046,69093,69019,69098,69024,69010,69089,69047,69022,69067,69015,69031,69065,69032,69027,69061,69078,69066,69099,69020,69054,69075,69048,69036,69084,69005,69079,69062,69052,69060,69076,69028,69049,69077",0.500000,"0,1",0,0,0,31,0,8.000000,"5,11",0.000000,"0,0",0.000000,"0,0",6.000000,"4,8",0.500000,"1,0",5407,6.000000,2.500000,"3,2",6.000000,"4.000000,8.000000",8.500000,"6,11",699,0.000000,"0,0"
700,70007,4,1,69053.859375,"69091,69028,69060,69077,69049,69050,69029,69076,69082,69045,69008,69074,69095,69016,69058,69007,69072,69100,69063,69097,69051,69088,69009,69033,69070,69090,69068,69017,69096,69001,69080,69085,69006,69057,69041,69042,69083,69046,69093,69019,69098,69024,69010,69089,69047,69022,69067,69015,69031,69065,69032,69027,69061,69078,69066,69020,69054,69075,69048,69036,69084,69005,69079,69062",1.000000,"1,1",0,0,0,37,0,0.000000,"0,0",6.500000,"7,6",0.500000,"0,1",8.000000,"6,10",0.000000,"0,0",5524,6.000000,1.500000,"1,2",6.000000,"6.000000,6.000000",9.000000,"7,11",699,0.000000,"0,0"
700,70098,3,1,69055.257576,"69022,69050,69024,69039,69058,69095,69016,69093,69046,69080,69097,69062,69090,69063,69100,69052,69015,69089,69010,69078,69041,69006,69085,69027,69091,69054,69040,69057,69067,69070,69036,69008,69045,69082,69028,69065,69061,69098,69019,69084,69005,69047,69072,69032,69075,69007,69096,69017,69033,69076,69066,69074,69051,69009,69088,69099,69020,69042,69079,69031,69068,69048,69083,69077,69049,69060",0.500000,"1,0",0,0,0,34,0,8.000000,"10,6",0.000000,"0,0",0.000000,"0,0",5.500000,"5,6",0.000000,"0,0",5513,7.500000,3.000000,"3,3",7.500000,"9.000000,6.000000",6.000000,"6,6",699,0.000000,"0,0"
700,70009,2,1,69054.953125,"69049,69060,69077,69033,69070,69008,69045,69028,69065,69068,69031,69063,69100,69074,69050,69072,69080,69007,69078,69041,69075,69088,69009,69040,69093,69076,69022,69046,69058,69095,69016,69024,69061,69098,69019,69067,69090,69057,69020,69099,69062,69036,69010,69089,69052,69015,69079,69042,69084,69005,69048,69006,69085,69032,69047,69096,69017,69027,69097,69066,69051,69082,69054,69083",8.500000,"3,14",0,0,0,29,0,0.500000,"1,0",0.000000,"0,0",10.000000,"6,14",0.000000,"0,0",0.000000,"0,0",5865,10.000000,3.500000,"7,0",10.000000,"6.000000,14.000000",0.500000,"1,0",699,0.000000,"0,0"
700,70010,5,1,69055.815385,"69024,69039,69040,69022,69083,69096,69017,69062,69091,69045,69008,69005,69084,69079,69042,69068,69031,69065,69033,69070,69078,69098,69061,69032,69049,69006,69085,69027,69058,69095,69016,69047,69072,69015,69052,69010,69089,69050,69067,69077,69060,69090,69046,69080,69100,69063,69066,69074,69076,69093,69036,69097,69099,69020,69057,69048,69009,69088,69051,69007,69075,69041,69082,69054,69028",0.500000,"1,0",0,1,0,23,0,4.500000,"6,3",0.000000,"0,0",0.000000,"0,0",7.500000,"12,3",0.000000,"0,0",5146,6.000000,2.000000,"2,2",6.000000,"9.000000,3.000000",6.000000,"9,3",699,0.000000,"0,0"
