update,ID,Simple_numOffspring,alive,ancestors_AVE,ancestors_LIST,consumptionRatio_AVE,consumptionRatio_LIST,countCopy,countDelete,countIndel,countPoint,countPointOffset,food1_AVE,food1_LIST,food2_AVE,food2_LIST,food3_AVE,food3_LIST,food4_AVE,food4_LIST,food5_AVE,food5_LIST,genomeLength,optimizeValue,otherHits_AVE,otherHits_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,wallHits_AVE,wallHits_LIST
90,9001,1,1,8049.161290,"8041,8042,8034,8021,8018,8097,8055,8092,8007,8086,8011,8085,8006,8048,8067,8023,8060,8089,8010,8082,8008,8045,8046,8083,8033,8054,8091,8012,8038,8075,8001,8080,8043,8027,8064,8061,8098,8019,8056,8005,8037,8095,8016,8052,8022,8017,8096,8073,8094,8088,8031,8029,8066,8049,8040,8025,8039,8081,8002,8076,8028,8079",0.500000,"1,0",0,1,0,17,0,1.000000,"1,1",0.000000,"0,0",0.500000,"0,1",0.000000,"0,0",0.000000,"0,0",4623,1.000000,1.000000,"1,1",1.000000,"1.000000,1.000000",0.500000,"0,1",89,0.000000,"0,0"
90,9002,3,1,8049.600000,"8079,8094,8031,8071,8034,8027,8021,8095,8016,8066,8029,8086,8007,8081,8002,8018,8097,8092,8055,8028,8040,8023,8060,8039,8073,8033,8042,8083,8046,8063,8006,8085,8043,8080,8001,8048,8011,8024,8061,8056,8019,8098,8005,8008,8082,8045,8076,8059,8022,8025,8052,8089,8010,8049,8067,8096,8017,8054,8012,8091,8038,8075,8088,8037,8064",1.000000,"1,1",0,0,0,21,0,0.500000,"0,1",1.000000,"0,2",0.000000,"0,0",0.000000,"0,0",0.500000,"1,0",4413,1.500000,1.000000,"1,1",1.500000,"1.000000,2.000000",0.500000,"0,1",89,0.000000,"0,0"
90,9003,6,1,8049.600000,"8024,8059,8071,8056,8002,8081,8076,8039,8028,8067,8006,8085,8080,8001,8043,8094,8007,8086,8061,8027,8011,8048,8066,8008,8025,8096,8017,8042,8079,8088,8083,8046,8010,8089,8016,8095,8021,8052,8097,8018,8060,8034,8019,8098,8073,8045,8082,8031,8055,8092,8029,8038,8075,8012,8091,8054,8049,8022,8037,8005,8033,8064,8063,8023,8040",2.000000,"3,1",0,0,0,16,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",2.000000,"3,1",4685,2.000000,0.000000,"0,0",2.000000,"3.000000,1.000000",0.000000,"0,0",89,0.000000,"0,0"
90,9004,5,1,8049.600000,"8082,8008,8048,8011,8046,8018,8097,8055,8092,8052,8080,8001,8075,8038,8021,8095,8016,8094,8031,8067,8033,8040,8060,8023,8063,8073,8039,8042,8079,8028,8022,8096,8017,8054,8064,8027,8091,8012,8034,8029,8088,8037,8089,8010,8043,8085,8006,8049,8019,8098,8061,8025,8007,8086,8002,8081,8076,8059,8071,8024,8066,8005,8056,8045,8083",1.000000,"2,0",0,0,0,24,0,1.500000,"2,1",0.000000,"0,0",3.500000,"6,1",0.000000,"0,0",0.000000,"0,0",4952,3.000000,0.500000,"1,0",3.000000,"5.000000,1.000000",2.000000,"3,1",89,0.000000,"0,0"
90,9005,2,1,8049.516129,"8031,8094,8089,8010,8021,8095,8016,8067,8039,8002,8081,8076,8037,8054,8012,8091,8083,8046,8066,8029,8023,8040,8019,8098,8061,8064,8043,8080,8001,8082,8038,8075,8007,8086,8092,8055,8048,8011,8005,8025,8045,8008,8073,8056,8034,8027,8049,8028,8096,8017,8022,8052,8088,8097,8018,8079,8042,8006,8085,8033,8063,8060",0.000000,"0,0",0,0,0,27,0,1.500000,"2,1",0.500000,"0,1",1.500000,"2,1",0.000000,"0,0",0.500000,"1,0",4602,1.000000,2.000000,"2,2",1.000000,"1.000000,1.000000",3.000000,"4,2",89,0.000000,"0,0"
90,9006,2,1,8049.600000,"8071,8024,8059,8063,8010,8089,8039,8076,8025,8043,8006,8085,8037,8088,8033,8031,8091,8012,8054,8017,8096,8048,8011,8022,8028,8060,8075,8007,8086,8079,8005,8042,8052,8049,8019,8098,8056,8073,8045,8008,8082,8046,8083,8092,8055,8097,8018,8094,8095,8016,8021,8061,8038,8080,8001,8067,8029,8002,8081,8034,8027,8040,8023,8066,8064",1.000000,"2,0",1,0,0,26,0,1.500000,"2,1",0.000000,"0,0",0.500000,"0,1",0.000000,"0,0",0.000000,"0,0",5088,1.500000,0.000000,"0,0",1.500000,"2.000000,1.000000",0.500000,"0,1",89,0.000000,"0,0"
90,9007,2,1,8049.600000,"8079,8094,8031,8071,8034,8027,8021,8095,8016,8066,8029,8086,8007,8081,8002,8018,8097,8092,8055,8028,8040,8023,8060,8039,8073,8033,8042,8083,8046,8063,8006,8085,8043,8080,8001,8048,8011,8024,8061,8056,8019,8098,8005,8008,8082,8045,8076,8059,8022,8025,8052,8089,8010,8049,8067,8096,8017,8054,8012,8091,8038,8075,8088,8037,8064",2.000000,"1,3",0,0,0,23,0,0.500000,"1,0",3.000000,"3,3",0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",4865,3.000000,0.000000,"0,0",3.000000,"3.000000,3.000000",0.500000,"1,0",89,0.000000,"0,0"
90,9100,3,1,8049.828125,"8078,8041,8029,8066,8027,8064,8001,8080,8075,8038,8085,8006,8016,8095,8021,8082,8045,8008,8040,8083,8046,8060,8023,8097,8018,8054,8037,8043,8042,8079,8005,8086,8007,8049,8092,8055,8089,8010,8052,8061,8033,8025,8034,8048,8094,8056,8098,8019,8073,8022,8031,8081,8002,8076,8039,8063,8028,8067,8088,8096,8017,8091,8012,8011",3.500000,"5,2",1,0,0,24,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",3.500000,"5,2",5126,3.500000,0.500000,"1,0",3.500000,"5.000000,2.000000",0.000000,"0,0",89,0.000000,"0,0"
90,9009,2,1,8049.600000,"8063,8064,8049,8086,8007,8052,8031,8094,8060,8043,8080,8001,8010,8089,8028,8081,8002,8039,8076,8025,8021,8008,8059,8042,8048,8011,8085,8006,8038,8075,8056,8098,8019,8071,8088,8024,8061,8027,8033,8046,8083,8073,8022,8092,8097,8018,8055,8029,8066,8054,8012,8091,8096,8017,8067,8095,8016,8037,8082,8034,8005,8040,8023,8079,8045",0.500000,"0,1",0,0,0,23,0,1.000000,"1,1",1.000000,"0,2",0.500000,"1,0",0.000000,"0,0",0.000000,"0,0",4647,1.000000,0.500000,"1,0",1.000000,"1.000000,1.000000",1.500000,"1,2",89,0.000000,"0,0"
90,9010,1,1,8050.109375,"8045,8082,8008,8073,8031,8094,8052,8055,8018,8097,8092,8027,8042,8005,8079,8011,8048,8085,8006,8007,8086,8025,8075,8024,8056,8019,8098,8076,8039,8059,8022,8054,8091,8012,8049,8029,8066,8071,8034,8088,8037,8028,8043,8083,8067,8033,8061,8010,8089,8080,8001,8038,8016,8095,8021,8060,8002,8081,8096,8063,8046,8064,8040,8023",0.500000,"0,1",0,0,0,36,0,0.500000,"0,1",0.000000,"0,0",2.000000,"1,3",0.500000,"1,0",0.000000,"0,0",4907,1.500000,0.500000,"1,0",1.500000,"1.000000,2.000000",1.500000,"1,2",89,0.000000,"0,0"
