update,ID,Simple_numOffspring,alive,ancestors_AVE,ancestors_LIST,consumptionRatio_AVE,consumptionRatio_LIST,countCopy,countDelete,countIndel,countPoint,countPointOffset,food1_AVE,food1_LIST,food2_AVE,food2_LIST,food3_AVE,food3_LIST,food4_AVE,food4_LIST,food5_AVE,food5_LIST,genomeLength,optimizeValue,otherHits_AVE,otherHits_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,wallHits_AVE,wallHits_LIST
170,17001,4,1,16047.909091,"16075,16050,16065,16066,16035,16026,16045,16048,16068,16031,16009,16083,16041,16019,16098,16056,16017,16091,16012,16033,16070,16084,16005,16049,16067,16059,16024,16094,16020,16099,16025,16062,16092,16013,16055,16008,16087,16038,16001,16080,16029,16006,16047,16021,16058,16095,16016,16090,16030,16081,16002,16052,16010,16089,16071,16034,16003,16077,16093,16014,16074,16023,16007,16032,16044,16064",1.000000,"1,1",0,0,0,16,0,3.500000,"5,2",4.000000,"4,4",0.500000,"0,1",0.000000,"0,0",0.000000,"0,0",4305,6.000000,2.000000,"3,1",6.000000,"7.000000,5.000000",2.000000,"2,2",169,0.000000,"0,0"
170,17002,6,1,16048.047619,"16044,16025,16047,16066,16075,16024,16064,16041,16094,16026,16009,16083,16017,16048,16068,16031,16099,16062,16081,16002,16007,16074,16023,16030,16013,16092,16098,16019,16034,16071,16006,16035,16038,16001,16080,16052,16010,16089,16045,16087,16008,16029,16003,16077,16055,16090,16016,16095,16059,16067,16070,16033,16021,16058,16049,16091,16012,16014,16093,16056,16084,16005,16032",1.000000,"1,1",0,0,0,24,0,0.000000,"0,0",4.500000,"8,1",4.500000,"5,4",0.000000,"0,0",0.500000,"0,1",4787,5.500000,1.000000,"1,1",5.500000,"7.000000,4.000000",4.000000,"6,2",169,0.000000,"0,0"
170,17003,2,1,16048.312500,"16065,16035,16005,16084,16023,16001,16080,16006,16083,16009,16038,16052,16089,16010,16055,16045,16021,16095,16016,16058,16044,16007,16066,16029,16012,16091,16062,16099,16014,16093,16064,16024,16098,16019,16003,16077,16026,16059,16056,16032,16067,16030,16034,16031,16048,16081,16002,16033,16070,16049,16041,16092,16013,16017,16074,16071,16090,16025,16047,16068,16087,16008,16075,16094",0.500000,"1,0",0,1,0,25,0,0.000000,"0,0",1.500000,"3,0",0.500000,"1,0",0.000000,"0,0",0.000000,"0,0",4317,1.000000,0.000000,"0,0",1.000000,"2.000000,0.000000",1.000000,"2,0",169,0.000000,"0,0"
170,17099,3,1,16047.492308,"16006,16050,16003,16064,16023,16071,16034,16016,16095,16021,16058,16044,16007,16048,16014,16093,16056,16091,16012,16049,16084,16005,16009,16094,16077,16068,16066,16045,16074,16065,16052,16089,16010,16055,16092,16013,16001,16080,16030,16067,16090,16047,16019,16098,16081,16002,16017,16038,16083,16032,16035,16008,16087,16029,16025,16062,16099,16020,16026,16070,16033,16059,16041,16031,16024",0.500000,"0,1",0,0,0,22,0,1.500000,"1,2",0.000000,"0,0",2.000000,"1,3",0.000000,"0,0",0.500000,"1,0",4506,2.000000,9.000000,"1,17",2.000000,"1.000000,3.000000",2.000000,"2,2",169,0.000000,"0,0"
170,17098,1,1,16047.909091,"16024,16075,16052,16021,16065,16020,16099,16023,16067,16030,16071,16090,16083,16009,16041,16059,16064,16098,16019,16045,16008,16087,16003,16062,16025,16056,16093,16014,16026,16047,16081,16002,16050,16013,16092,16031,16074,16006,16055,16058,16016,16095,16032,16066,16029,16005,16084,16035,16080,16001,16038,16010,16089,16017,16012,16091,16068,16070,16033,16007,16044,16077,16048,16034,16049,16094",0.000000,"0,0",0,0,0,20,0,1.000000,"2,0",0.000000,"0,0",2.500000,"3,2",2.500000,"3,2",3.000000,"5,1",4474,2.000000,6.500000,"11,2",2.000000,"3.000000,1.000000",7.000000,"10,4",169,4.000000,"0,8"
170,17006,3,1,16046.571429,"16065,16050,16070,16067,16059,16002,16081,16041,16094,16026,16009,16083,16034,16017,16048,16068,16031,16052,16020,16099,16062,16077,16032,16029,16080,16001,16038,16055,16092,16013,16007,16024,16098,16019,16095,16016,16023,16074,16045,16033,16021,16058,16049,16091,16012,16014,16093,16056,16084,16005,16008,16047,16025,16035,16006,16090,16064,16044,16030,16089,16010,16071,16003",0.500000,"1,0",0,0,0,23,0,0.000000,"0,0",4.500000,"5,4",6.000000,"8,4",0.500000,"0,1",0.000000,"0,0",4619,6.500000,1.000000,"1,1",6.500000,"8.000000,5.000000",4.500000,"5,4",169,0.000000,"0,0"
170,17097,4,1,16047.453125,"16052,16014,16093,16059,16041,16033,16070,16002,16081,16062,16049,16007,16044,16038,16023,16056,16030,16067,16055,16092,16013,16035,16006,16074,16034,16068,16003,16024,16026,16083,16010,16089,16058,16095,16016,16021,16087,16008,16065,16031,16099,16020,16032,16066,16029,16090,16071,16001,16080,16012,16091,16017,16077,16064,16019,16098,16048,16084,16005,16045,16009,16094,16047,16025",0.500000,"0,1",0,0,0,17,0,1.500000,"1,2",1.000000,"1,1",1.000000,"2,0",1.500000,"2,1",6.000000,"5,7",4445,5.000000,9.500000,"3,16",5.000000,"4.000000,6.000000",6.000000,"7,5",169,0.500000,"0,1"
170,17008,6,1,16047.612903,"16025,16045,16094,16066,16009,16047,16017,16059,16005,16084,16010,16089,16033,16070,16019,16098,16056,16083,16032,16077,16003,16064,16038,16024,16055,16092,16013,16021,16095,16016,16058,16090,16049,16099,16062,16052,16087,16008,16071,16034,16006,16080,16001,16030,16067,16091,16012,16031,16074,16041,16026,16093,16014,16048,16023,16002,16081,16044,16007,16029,16035,16068",1.000000,"1,1",0,0,0,18,0,0.000000,"0,0",5.000000,"8,2",4.000000,"4,4",0.000000,"0,0",0.000000,"0,0",4587,6.500000,1.000000,"1,1",6.500000,"9.000000,4.000000",2.500000,"3,2",169,0.000000,"0,0"
170,17009,3,1,16047.609375,"16044,16066,16064,16075,16005,16084,16033,16070,16007,16035,16023,16071,16034,16090,16026,16003,16077,16031,16048,16014,16093,16006,16080,16001,16047,16098,16019,16024,16041,16009,16062,16025,16032,16056,16049,16012,16091,16017,16030,16067,16083,16029,16099,16020,16055,16092,16013,16089,16010,16038,16095,16016,16021,16058,16059,16081,16002,16008,16087,16068,16045,16094,16052,16074",1.000000,"1,1",0,0,0,31,0,4.500000,"8,1",3.500000,"4,3",0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",4413,3.500000,0.500000,"0,1",3.500000,"5.000000,2.000000",4.500000,"7,2",169,0.000000,"0,0"
170,17010,2,1,16047.317460,"16094,16034,16071,16052,16090,16055,16089,16010,16035,16032,16041,16059,16056,16002,16081,16025,16062,16099,16020,16023,16016,16095,16021,16058,16024,16048,16031,16038,16075,16001,16080,16049,16007,16044,16074,16045,16017,16026,16009,16070,16033,16064,16083,16006,16012,16091,16030,16067,16092,16013,16019,16098,16029,16047,16005,16084,16003,16077,16093,16014,16068,16087,16008",0.500000,"1,0",0,0,0,31,0,0.000000,"0,0",4.000000,"7,1",3.000000,"6,0",0.500000,"0,1",0.000000,"0,0",4656,4.500000,2.000000,"1,3",4.500000,"8.000000,1.000000",3.000000,"5,1",169,0.000000,"0,0"
