update,ID,Simple_numOffspring,alive,ancestors_AVE,ancestors_LIST,consumptionRatio_AVE,consumptionRatio_LIST,countCopy,countDelete,countIndel,countPoint,countPointOffset,food1_AVE,food1_LIST,food2_AVE,food2_LIST,food3_AVE,food3_LIST,food4_AVE,food4_LIST,food5_AVE,food5_LIST,genomeLength,optimizeValue,otherHits_AVE,otherHits_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,wallHits_AVE,wallHits_LIST
240,24001,1,1,23052.500000,"23030,23091,23012,23053,23066,23060,23099,23062,23022,23035,23074,23037,23067,23081,23077,23073,23085,23006,23008,23087,23050,23084,23005,23052,23086,23018,23055,23070,23033,23046,23069,23032,23043,23016,23095,23090,23001,23038,23075,23042,23063,23026,23092,23040,23065,23094,23015,23009,23083,23004,23078,23021,23068,23031,23098,23024,23071,23034,23089,23010,23027,23076,23039,23056,23045,23082",1.000000,"1,1",0,1,0,21,0,5.500000,"7,4",0.000000,"0,0",0.000000,"0,0",3.000000,"3,3",0.000000,"0,0",4169,3.500000,0.500000,"0,1",3.500000,"5.000000,2.000000",5.000000,"5,5",239,0.000000,"0,0"
240,24002,1,1,23052.938462,"23078,23030,23081,23068,23004,23083,23076,23039,23050,23074,23037,23024,23098,23035,23094,23015,23056,23073,23021,23095,23016,23009,23089,23010,23052,23067,23084,23005,23027,23040,23008,23087,23082,23099,23065,23042,23022,23066,23090,23053,23031,23034,23071,23062,23045,23079,23026,23063,23077,23055,23018,23092,23070,23033,23043,23006,23085,23032,23069,23086,23001,23075,23060,23046,23038",1.000000,"1,1",0,0,0,22,0,0.000000,"0,0",1.000000,"1,1",0.000000,"0,0",0.000000,"0,0",1.000000,"2,0",4708,1.000000,0.000000,"0,0",1.000000,"1.000000,1.000000",1.000000,"2,0",239,0.000000,"0,0"
240,24003,2,1,23052.507692,"23038,23050,23070,23033,23037,23074,23092,23018,23055,23082,23076,23071,23034,23085,23006,23043,23060,23062,23099,23065,23030,23024,23098,23091,23012,23086,23063,23022,23035,23032,23069,23075,23001,23078,23095,23016,23021,23087,23008,23077,23040,23045,23068,23031,23053,23090,23039,23042,23005,23084,23089,23010,23056,23073,23081,23067,23026,23009,23046,23083,23004,23066,23094,23015,23027",1.000000,"1,1",0,0,0,30,0,0.000000,"0,0",4.000000,"0,8",2.000000,"0,4",0.500000,"1,0",0.000000,"0,0",4662,4.500000,0.500000,"1,0",4.500000,"1.000000,8.000000",2.000000,"0,4",239,0.000000,"0,0"
240,24099,4,1,23052.803030,"23058,23052,23050,23070,23033,23037,23074,23092,23018,23055,23082,23076,23071,23034,23085,23006,23043,23060,23062,23099,23065,23030,23024,23098,23091,23012,23086,23063,23022,23035,23032,23069,23075,23001,23078,23095,23016,23021,23087,23008,23077,23040,23045,23068,23031,23053,23090,23039,23042,23005,23084,23089,23010,23056,23073,23081,23067,23026,23009,23046,23083,23004,23066,23094,23015,23027",1.000000,"2,0",0,0,0,14,0,2.000000,"2,2",0.000000,"0,0",0.000000,"0,0",5.000000,"8,2",0.000000,"0,0",4490,4.000000,1.000000,"0,2",4.000000,"6.000000,2.000000",3.000000,"4,2",239,0.000000,"0,0"
240,24005,4,1,23052.661538,"23033,23079,23052,23066,23010,23089,23084,23005,23060,23009,23046,23077,23040,23032,23069,23034,23071,23021,23094,23015,23085,23006,23087,23008,23050,23078,23027,23075,23068,23056,23039,23022,23082,23045,23067,23030,23081,23043,23074,23035,23020,23099,23070,23053,23090,23073,23083,23004,23037,23001,23042,23076,23024,23098,23063,23026,23086,23055,23018,23092,23065,23031,23062,23016,23095",0.500000,"1,0",0,0,0,23,0,0.000000,"0,0",2.500000,"3,2",3.500000,"6,1",0.500000,"0,1",0.000000,"0,0",4464,3.500000,1.500000,"2,1",3.500000,"6.000000,1.000000",3.000000,"3,3",239,0.000000,"0,0"
240,24098,4,1,23052.439394,"23004,23083,23076,23039,23074,23037,23024,23098,23035,23094,23015,23056,23073,23021,23095,23016,23040,23089,23010,23052,23038,23050,23087,23008,23067,23084,23005,23046,23009,23082,23020,23099,23065,23042,23022,23053,23090,23066,23068,23031,23034,23071,23062,23045,23079,23026,23063,23077,23055,23018,23092,23070,23033,23043,23006,23085,23032,23069,23086,23001,23075,23060,23027,23078,23081,23030",2.000000,"4,0",0,0,0,21,0,0.000000,"0,0",2.000000,"2,2",7.500000,"13,2",0.000000,"0,0",0.000000,"0,0",4050,6.500000,2.500000,"4,1",6.500000,"11.000000,2.000000",3.000000,"4,2",239,0.000000,"0,0"
240,24096,1,1,23052.661538,"23040,23074,23037,23034,23071,23039,23076,23070,23033,23095,23016,23090,23053,23065,23020,23099,23066,23022,23098,23081,23027,23078,23062,23087,23008,23050,23067,23084,23005,23068,23035,23009,23045,23082,23042,23079,23077,23055,23018,23092,23010,23089,23083,23004,23043,23026,23063,23006,23085,23032,23069,23086,23001,23075,23024,23031,23060,23015,23094,23021,23056,23073,23030,23046,23052",1.500000,"1,2",0,0,0,17,0,0.000000,"0,0",2.000000,"2,2",0.500000,"1,0",0.000000,"0,0",0.000000,"0,0",4578,2.000000,0.500000,"1,0",2.000000,"2.000000,2.000000",0.500000,"1,0",239,0.000000,"0,0"
240,24008,5,1,23052.692308,"23067,23081,23008,23087,23052,23033,23038,23078,23027,23091,23012,23042,23005,23084,23079,23062,23099,23037,23074,23060,23026,23063,23010,23016,23095,23021,23065,23046,23009,23083,23004,23040,23077,23024,23098,23056,23050,23085,23006,23031,23068,23043,23018,23055,23092,23082,23045,23035,23022,23073,23039,23076,23071,23034,23075,23001,23070,23032,23069,23015,23094,23086,23066,23090,23053",1.000000,"1,1",0,0,0,18,0,0.000000,"0,0",2.000000,"4,0",0.000000,"0,0",0.500000,"1,0",1.000000,"1,1",4449,2.000000,1.000000,"2,0",2.000000,"3.000000,1.000000",1.500000,"3,0",239,0.000000,"0,0"
240,24009,5,1,23052.411765,"23030,23012,23091,23078,23052,23038,23004,23083,23076,23039,23074,23037,23024,23098,23035,23015,23094,23056,23073,23021,23095,23016,23081,23067,23010,23089,23084,23005,23027,23050,23087,23008,23090,23053,23040,23046,23009,23082,23099,23020,23065,23042,23022,23066,23068,23031,23034,23071,23062,23045,23079,23026,23063,23077,23055,23018,23092,23070,23033,23043,23006,23085,23032,23069,23086,23001,23075,23060",2.000000,"1,3",0,0,0,22,0,3.000000,"5,1",0.000000,"0,0",0.000000,"0,0",7.000000,"8,6",0.000000,"0,0",4743,5.000000,1.000000,"2,0",5.000000,"5.000000,5.000000",5.000000,"8,2",239,0.000000,"0,0"
240,24095,4,1,23053.078125,"23033,23060,23094,23015,23052,23035,23099,23062,23022,23074,23037,23070,23067,23081,23073,23085,23006,23008,23087,23043,23077,23040,23066,23092,23055,23018,23069,23050,23053,23090,23016,23095,23084,23005,23001,23075,23042,23063,23026,23091,23012,23009,23083,23004,23078,23021,23068,23031,23098,23024,23071,23034,23089,23010,23027,23076,23039,23056,23045,23082,23046,23032,23086,23065",1.500000,"2,1",0,0,0,27,0,0.000000,"0,0",1.000000,"1,1",4.000000,"6,2",0.000000,"0,0",0.500000,"1,0",4599,3.500000,2.500000,"3,2",3.500000,"5.000000,2.000000",2.000000,"3,1",239,0.000000,"0,0"
