update,ID,Simple_numOffspring,alive,ancestors_AVE,ancestors_LIST,consumptionRatio_AVE,consumptionRatio_LIST,countCopy,countDelete,countIndel,countPoint,countPointOffset,food1_AVE,food1_LIST,food2_AVE,food2_LIST,food3_AVE,food3_LIST,food4_AVE,food4_LIST,food5_AVE,food5_LIST,genomeLength,optimizeValue,otherHits_AVE,otherHits_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,wallHits_AVE,wallHits_LIST
340,34001,5,1,33050.815385,"33048,33005,33084,33063,33076,33022,33059,33034,33054,33017,33067,33001,33037,33087,33008,33012,33086,33007,33049,33032,33094,33015,33060,33043,33061,33078,33036,33070,33095,33058,33088,33009,33083,33046,33072,33092,33097,33018,33011,33090,33044,33002,33081,33027,33064,33019,33098,33051,33065,33045,33082,33025,33062,33099,33020,33029,33006,33085,33050,33035,33056,33071,33024,33057,33042",1.000000,"1,1",0,0,0,27,0,0.000000,"0,0",5.000000,"5,5",0.000000,"0,0",0.500000,"0,1",8.000000,"9,7",4795,8.000000,1.000000,"0,2",8.000000,"7.000000,9.000000",5.500000,"7,4",339,0.000000,"0,0"
340,34002,3,1,33051.955882,"33061,33024,33035,33084,33005,33072,33029,33022,33059,33003,33082,33087,33008,33045,33036,33043,33085,33006,33054,33017,33083,33025,33076,33042,33037,33058,33081,33044,33007,33086,33048,33034,33027,33092,33018,33097,33057,33012,33060,33067,33056,33078,33095,33032,33049,33100,33063,33062,33020,33099,33050,33011,33090,33001,33064,33065,33051,33088,33009,33015,33094,33074,33070,33019,33098,33071,33055,33046",1.000000,"1,1",0,0,0,18,0,4.500000,"5,4",0.000000,"0,0",0.000000,"0,0",8.000000,"10,6",0.000000,"0,0",4676,7.000000,6.000000,"1,11",7.000000,"9.000000,5.000000",5.500000,"6,5",339,0.000000,"0,0"
340,34003,2,1,33050.897059,"33055,33035,33046,33083,33032,33095,33058,33049,33086,33007,33012,33037,33034,33054,33017,33044,33027,33064,33019,33098,33050,33022,33059,33061,33070,33051,33029,33063,33097,33018,33067,33084,33005,33065,33015,33094,33057,33092,33001,33076,33081,33002,33087,33008,33082,33003,33045,33025,33099,33020,33062,33048,33090,33011,33036,33009,33088,33072,33078,33085,33006,33043,33060,33100,33042,33071,33056,33024",1.500000,"1,2",0,0,0,22,0,3.000000,"4,2",0.000000,"0,0",0.000000,"0,0",5.500000,"3,8",0.000000,"0,0",4850,5.000000,7.000000,"4,10",5.000000,"4.000000,6.000000",3.500000,"3,4",339,0.000000,"0,0"
340,34004,1,1,33051.941176,"33058,33057,33034,33037,33100,33020,33099,33063,33071,33088,33009,33051,33054,33017,33044,33076,33090,33011,33006,33085,33012,33049,33032,33062,33025,33045,33082,33087,33008,33018,33097,33092,33055,33074,33070,33083,33046,33029,33060,33098,33019,33061,33078,33048,33036,33050,33065,33043,33094,33015,33059,33022,33042,33084,33005,33001,33067,33072,33035,33056,33027,33064,33095,33024,33086,33007,33002,33081",0.500000,"0,1",0,0,0,26,0,0.000000,"0,0",5.000000,"3,7",0.000000,"0,0",0.000000,"0,0",4.500000,"3,6",4909,5.000000,1.500000,"1,2",5.000000,"3.000000,7.000000",4.500000,"3,6",339,0.000000,"0,0"
340,34100,6,1,33051.231884,"33061,33024,33035,33084,33005,33072,33029,33022,33059,33003,33082,33087,33008,33045,33036,33043,33085,33006,33054,33017,33083,33025,33076,33042,33037,33058,33002,33081,33044,33007,33086,33048,33034,33027,33092,33018,33097,33057,33012,33060,33067,33056,33078,33095,33032,33049,33100,33063,33062,33020,33099,33050,33011,33090,33001,33064,33065,33051,33088,33009,33015,33094,33046,33055,33071,33074,33070,33098,33019",1.000000,"1,1",0,0,0,17,0,9.500000,"9,10",0.000000,"0,0",0.000000,"0,0",6.500000,"5,8",0.000000,"0,0",4816,8.000000,0.500000,"1,0",8.000000,"8.000000,8.000000",8.000000,"6,10",339,0.000000,"0,0"
340,34006,1,1,33051.712121,"33074,33055,33048,33005,33084,33063,33076,33022,33059,33034,33054,33017,33067,33001,33037,33087,33008,33012,33086,33007,33049,33032,33094,33015,33060,33043,33061,33078,33036,33070,33095,33058,33088,33009,33083,33046,33072,33092,33097,33018,33011,33090,33044,33002,33081,33027,33064,33098,33051,33065,33045,33082,33025,33062,33099,33020,33029,33006,33085,33050,33035,33056,33071,33024,33057,33042",1.000000,"1,1",0,0,0,23,0,0.000000,"0,0",2.500000,"0,5",0.000000,"0,0",0.000000,"0,0",4.500000,"1,8",4766,4.000000,11.500000,"20,3",4.000000,"1.000000,7.000000",3.000000,"0,6",339,0.000000,"0,0"
340,34099,2,1,33051.231884,"33037,33100,33025,33051,33099,33020,33062,33049,33012,33009,33088,33083,33046,33036,33076,33060,33001,33065,33022,33059,33078,33044,33043,33006,33085,33074,33056,33042,33005,33084,33095,33058,33027,33064,33024,33019,33098,33015,33094,33057,33050,33070,33092,33097,33018,33055,33002,33081,33086,33007,33032,33063,33029,33090,33011,33067,33048,33072,33071,33017,33054,33045,33003,33082,33087,33008,33035,33034,33061",1.500000,"1,2",1,0,0,23,0,0.000000,"0,0",6.000000,"7,5",0.000000,"0,0",0.500000,"1,0",12.000000,"12,12",5428,11.000000,1.000000,"1,1",11.000000,"10.000000,12.000000",7.500000,"10,5",339,0.000000,"0,0"
340,34008,2,1,33051.941176,"33046,33035,33074,33025,33029,33063,33065,33001,33018,33097,33092,33095,33058,33037,33027,33064,33015,33094,33057,33032,33067,33054,33017,33034,33009,33088,33060,33070,33019,33098,33061,33078,33012,33049,33076,33048,33082,33045,33043,33085,33006,33051,33011,33090,33020,33099,33062,33036,33050,33008,33087,33044,33086,33007,33002,33081,33022,33059,33084,33005,33042,33072,33083,33100,33056,33024,33055,33071",1.500000,"2,1",0,0,0,37,0,0.000000,"0,0",7.000000,"7,7",2.500000,"2,3",0.000000,"0,0",0.000000,"0,0",4743,6.000000,0.000000,"0,0",6.000000,"5.000000,7.000000",3.500000,"4,3",339,0.000000,"0,0"
340,34009,2,1,33051.560606,"33034,33001,33070,33062,33099,33020,33097,33018,33092,33048,33011,33090,33008,33087,33082,33045,33059,33022,33058,33061,33024,33005,33084,33042,33076,33056,33035,33064,33027,33081,33002,33007,33086,33044,33071,33088,33009,33049,33012,33029,33083,33051,33060,33036,33095,33078,33050,33067,33054,33017,33094,33015,33072,33043,33085,33006,33063,33065,33032,33100,33057,33019,33098,33025,33046,33037",0.500000,"1,0",0,0,0,19,0,10.500000,"12,9",0.000000,"0,0",0.000000,"0,0",7.500000,"6,9",0.000000,"0,0",4857,10.000000,0.500000,"1,0",10.000000,"11.000000,9.000000",8.000000,"7,9",339,0.000000,"0,0"
340,34098,2,1,33051.231884,"33024,33074,33055,33042,33056,33065,33019,33098,33072,33035,33001,33060,33099,33020,33015,33094,33057,33018,33097,33092,33067,33095,33058,33086,33007,33012,33100,33083,33078,33061,33002,33081,33076,33008,33087,33043,33006,33085,33070,33036,33050,33044,33048,33062,33025,33029,33046,33003,33082,33045,33017,33054,33032,33049,33059,33022,33084,33005,33071,33009,33088,33051,33037,33063,33011,33090,33064,33027,33034",0.000000,"0,0",0,0,0,21,0,9.000000,"8,10",0.000000,"0,0",0.500000,"0,1",9.000000,"8,10",0.000000,"0,0",4814,10.500000,2.000000,"2,2",10.500000,"10.000000,11.000000",8.000000,"6,10",339,0.000000,"0,0"
