ID,Simple_numOffspring,alive,consumptionRatio_AVE,consumptionRatio_LIST,countCopy,countDelete,countIndel,countPoint,countPointOffset,food1_AVE,food1_LIST,food2_AVE,food2_LIST,food3_AVE,food3_LIST,food4_AVE,food4_LIST,food5_AVE,food5_LIST,genomeLength,optimizeValue,otherHits_AVE,otherHits_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,wallHits_AVE,wallHits_LIST,snapshotAncestors_LIST,update
89001,1,1,1.500000,"1,2",45,49,0,13452,0,0.000000,"0,0",0.000000,"0,0",0.500000,"1,0",0.000000,"0,0",1.000000,"0,2",3120,1.500000,0.000000,"0,0",1.500000,"1.000000,2.000000",0.000000,"0,0",889,0.000000,"0,0","88055",890
89002,0,1,2.500000,"2,3",59,63,0,14300,0,0.000000,"0,0",0.000000,"0,0",2.500000,"2,3",0.000000,"0,0",0.000000,"0,0",2349,2.500000,12.000000,"9,15",2.500000,"2.000000,3.000000",0.000000,"0,0",889,0.000000,"0,0","88063",890
89003,0,1,4.000000,"2,6",60,64,0,14249,0,0.000000,"0,0",0.000000,"0,0",4.000000,"2,6",0.000000,"0,0",0.000000,"0,0",2051,4.000000,52.500000,"88,17",4.000000,"2.000000,6.000000",0.000000,"0,0",889,0.000000,"0,0","88065",890
89004,2,1,1.000000,"1,1",45,50,0,13489,0,6.000000,"3,9",2.000000,"2,2",1.000000,"0,2",0.000000,"0,0",4.000000,"6,2",3020,6.000000,8.500000,"15,2",6.000000,"4.000000,8.000000",7.000000,"7,7",889,1.000000,"0,2","88003",890
89005,1,1,5.000000,"0,10",79,67,0,17495,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",5.000000,"0,10",0.000000,"0,0",7859,5.000000,53.500000,"98,9",5.000000,"0.000000,10.000000",0.000000,"0,0",889,0.000000,"0,0","88098",890
89006,3,1,11.500000,"9,14",61,63,0,14327,0,0.000000,"0,0",0.000000,"0,0",11.500000,"9,14",0.000000,"0,0",0.000000,"0,0",3119,11.500000,11.500000,"2,21",11.500000,"9.000000,14.000000",0.000000,"0,0",889,0.000000,"0,0","88081",890
89007,1,1,9.000000,"12,6",81,67,0,17509,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",9.000000,"12,6",0.000000,"0,0",8479,9.000000,3.000000,"0,6",9.000000,"12.000000,6.000000",0.000000,"0,0",889,0.500000,"1,0","88098",890
89008,0,1,3.500000,"0,7",79,69,0,17534,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",3.500000,"0,7",0.000000,"0,0",7585,3.500000,4.500000,"0,9",3.500000,"0.000000,7.000000",0.000000,"0,0",889,0.000000,"0,0","88098",890
89009,0,1,5.500000,"8,3",61,63,0,14317,0,0.000000,"0,0",0.000000,"0,0",5.500000,"8,3",0.000000,"0,0",0.000000,"0,0",3119,5.500000,1.000000,"2,0",5.500000,"8.000000,3.000000",0.000000,"0,0",889,0.000000,"0,0","88081",890
89010,1,1,0.000000,"0,0",45,51,0,13465,0,2.500000,"3,2",3.500000,"5,2",1.500000,"2,1",0.000000,"0,0",6.500000,"8,5",2773,3.500000,10.000000,"12,8",3.500000,"4.000000,3.000000",10.500000,"14,7",889,0.500000,"1,0","88003",890
