ID,Simple_numOffspring,alive,consumptionRatio_AVE,consumptionRatio_LIST,countCopy,countDelete,countIndel,countPoint,countPointOffset,food1_AVE,food1_LIST,food2_AVE,food2_LIST,food3_AVE,food3_LIST,food4_AVE,food4_LIST,food5_AVE,food5_LIST,genomeLength,optimizeValue,otherHits_AVE,otherHits_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,wallHits_AVE,wallHits_LIST,snapshotAncestors_LIST,update
86001,0,1,6.500000,"9,4",58,62,0,13894,0,0.000000,"0,0",0.000000,"0,0",6.500000,"9,4",0.000000,"0,0",0.000000,"0,0",2378,6.500000,44.000000,"15,73",6.500000,"9.000000,4.000000",0.000000,"0,0",859,0.000000,"0,0","85098",860
86002,2,1,0.500000,"1,0",45,50,0,13287,0,7.000000,"9,5",5.500000,"3,8",2.500000,"3,2",0.500000,"1,0",5.500000,"1,10",2689,7.500000,10.000000,"15,5",7.500000,"8.000000,7.000000",13.500000,"9,18",859,1.500000,"1,2","85025",860
86003,0,1,4.000000,"4,4",75,65,0,16252,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",4.000000,"4,4",0.000000,"0,0",7154,4.000000,10.000000,"7,13",4.000000,"4.000000,4.000000",0.000000,"0,0",859,5.500000,"0,11","85092",860
86004,0,1,4.500000,"7,2",76,66,0,16356,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",4.500000,"7,2",0.000000,"0,0",6924,4.500000,3.000000,"1,5",4.500000,"7.000000,2.000000",0.000000,"0,0",859,0.000000,"0,0","85033",860
86005,1,1,0.000000,"0,0",43,49,0,13085,0,8.500000,"11,6",6.500000,"8,5",2.500000,"1,4",0.000000,"0,0",5.000000,"5,5",2320,6.500000,9.000000,"7,11",6.500000,"9.000000,4.000000",16.000000,"16,16",859,1.500000,"1,2","85096",860
86006,1,1,3.500000,"5,2",58,62,0,13893,0,0.000000,"0,0",0.000000,"0,0",3.500000,"5,2",0.000000,"0,0",0.000000,"0,0",2378,3.500000,45.000000,"5,85",3.500000,"5.000000,2.000000",0.000000,"0,0",859,0.000000,"0,0","85098",860
86007,2,1,0.000000,"0,0",43,49,0,13079,0,4.000000,"2,6",7.000000,"8,6",1.500000,"3,0",0.000000,"0,0",6.500000,"8,5",2320,6.000000,11.500000,"10,13",6.000000,"6.000000,6.000000",13.000000,"15,11",859,0.000000,"0,0","85062",860
86008,1,1,3.500000,"1,6",60,62,0,13890,0,0.000000,"0,0",0.000000,"0,0",7.500000,"3,12",0.000000,"0,0",1.000000,"1,1",2692,7.000000,13.000000,"1,25",7.000000,"3.000000,11.000000",1.500000,"1,2",859,0.000000,"0,0","85098",860
86009,2,1,6.500000,"4,9",76,66,0,16343,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",6.500000,"4,9",0.000000,"0,0",7098,6.500000,10.500000,"11,10",6.500000,"4.000000,9.000000",0.000000,"0,0",859,0.000000,"0,0","85082",860
86010,0,1,3.000000,"3,3",60,62,0,13907,0,0.000000,"0,0",0.000000,"0,0",3.000000,"3,3",0.000000,"0,0",0.000000,"0,0",3048,3.000000,27.500000,"50,5",3.000000,"3.000000,3.000000",0.000000,"0,0",859,0.000000,"0,0","85074",860
86011,1,1,3.000000,"2,4",76,68,0,16345,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",3.000000,"2,4",0.000000,"0,0",6041,3.000000,4.500000,"2,7",3.000000,"2.000000,4.000000",0.000000,"0,0",859,0.000000,"0,0","85082",860
86012,2,1,7.000000,"4,10",74,66,0,16348,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",7.000000,"4,10",0.000000,"0,0",6003,7.000000,8.500000,"6,11",7.000000,"4.000000,10.000000",0.000000,"0,0",859,0.000000,"0,0","85033",860
86013,1,1,6.000000,"2,10",74,66,0,16352,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",6.000000,"2,10",0.000000,"0,0",6003,6.000000,8.000000,"14,2",6.000000,"2.000000,10.000000",0.000000,"0,0",859,0.000000,"0,0","85033",860
86014,0,1,0.000000,"0,0",44,50,0,13089,0,7.000000,"7,7",4.000000,"3,5",3.000000,"5,1",0.500000,"0,1",6.500000,"6,7",2132,5.000000,10.000000,"8,12",5.000000,"2.000000,8.000000",16.000000,"19,13",859,2.500000,"5,0","85062",860
86015,0,1,0.000000,"0,0",43,49,0,13083,0,6.500000,"7,6",5.000000,"6,4",2.500000,"1,4",0.000000,"0,0",5.500000,"5,6",2320,6.000000,11.500000,"14,9",6.000000,"6.000000,6.000000",13.500000,"13,14",859,2.500000,"0,5","85096",860
86016,0,1,9.000000,"4,14",60,62,0,13923,0,0.000000,"0,0",0.000000,"0,0",9.000000,"4,14",0.000000,"0,0",0.000000,"0,0",3048,9.000000,57.500000,"91,24",9.000000,"4.000000,14.000000",0.000000,"0,0",859,0.000000,"0,0","85074",860
86017,3,1,4.500000,"4,5",75,65,0,16346,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",4.500000,"4,5",0.000000,"0,0",6843,4.500000,18.000000,"9,27",4.500000,"4.000000,5.000000",0.000000,"0,0",859,0.000000,"0,0","85082",860
86018,0,1,4.500000,"5,4",75,65,0,16244,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",4.500000,"5,4",0.000000,"0,0",7154,4.500000,23.500000,"7,40",4.500000,"5.000000,4.000000",0.000000,"0,0",859,0.000000,"0,0","85092",860
86019,5,1,8.000000,"7,9",60,63,0,13895,0,0.000000,"0,0",0.000000,"0,0",8.000000,"7,9",0.000000,"0,0",0.000000,"0,0",2732,8.000000,26.000000,"18,34",8.000000,"7.000000,9.000000",0.000000,"0,0",859,0.000000,"0,0","85098",860
86020,0,1,0.000000,"0,0",45,50,0,13281,0,4.500000,"4,5",7.500000,"7,8",2.000000,"2,2",0.500000,"1,0",6.500000,"3,10",2689,4.000000,10.500000,"15,6",4.000000,"2.000000,6.000000",17.000000,"15,19",859,1.500000,"3,0","85025",860
86021,2,1,6.500000,"10,3",75,65,0,16225,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",6.500000,"10,3",0.000000,"0,0",7198,6.500000,11.000000,"16,6",6.500000,"10.000000,3.000000",0.000000,"0,0",859,7.000000,"0,14","85065",860
86022,0,1,0.000000,"0,0",73,66,0,16190,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",6099,0.000000,0.000000,"0,0",0.000000,"0.000000,0.000000",0.000000,"0,0",859,0.000000,"0,0","85065",860
86023,1,1,6.000000,"5,7",76,66,0,16348,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",6.000000,"5,7",0.000000,"0,0",7024,6.000000,5.500000,"5,6",6.000000,"5.000000,7.000000",0.000000,"0,0",859,0.000000,"0,0","85082",860
86024,2,1,5.500000,"8,3",75,66,0,16356,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",5.500000,"8,3",0.000000,"0,0",6669,5.500000,3.500000,"4,3",5.500000,"8.000000,3.000000",0.000000,"0,0",859,0.000000,"0,0","85082",860
