ID,Simple_numOffspring,alive,consumptionRatio_AVE,consumptionRatio_LIST,countCopy,countDelete,countIndel,countPoint,countPointOffset,food1_AVE,food1_LIST,food2_AVE,food2_LIST,food3_AVE,food3_LIST,food4_AVE,food4_LIST,food5_AVE,food5_LIST,genomeLength,optimizeValue,otherHits_AVE,otherHits_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,wallHits_AVE,wallHits_LIST,snapshotAncestors_LIST,update
68001,0,1,3.500000,"3,4",40,42,0,10432,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",3.500000,"3,4",0.000000,"0,0",3531,3.500000,8.500000,"8,9",3.500000,"3.000000,4.000000",0.000000,"0,0",679,0.000000,"0,0","67014",680
68002,1,1,1.500000,"0,3",41,40,0,10502,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",1.500000,"0,3",0.000000,"0,0",4489,1.500000,0.000000,"0,0",1.500000,"0.000000,3.000000",0.000000,"0,0",679,0.000000,"0,0","67050",680
68003,3,1,5.500000,"10,1",41,40,0,10491,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",5.500000,"10,1",0.000000,"0,0",4489,5.500000,0.000000,"0,0",5.500000,"10.000000,1.000000",0.000000,"0,0",679,0.000000,"0,0","67050",680
68004,1,1,8.000000,"11,5",51,53,0,11646,0,0.000000,"0,0",0.000000,"0,0",8.000000,"11,5",0.000000,"0,0",0.000000,"0,0",2499,8.000000,44.000000,"16,72",8.000000,"11.000000,5.000000",0.000000,"0,0",679,0.000000,"0,0","67061",680
68005,0,1,3.500000,"1,6",43,39,0,10494,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",3.500000,"1,6",0.000000,"0,0",5392,3.500000,2.000000,"0,4",3.500000,"1.000000,6.000000",0.000000,"0,0",679,10.500000,"20,1","67050",680
68006,2,1,9.500000,"5,14",48,52,0,11580,0,0.000000,"0,0",0.000000,"0,0",9.500000,"5,14",0.000000,"0,0",0.000000,"0,0",1888,9.500000,7.000000,"0,14",9.500000,"5.000000,14.000000",0.000000,"0,0",679,0.000000,"0,0","67034",680
68007,2,1,8.500000,"13,4",48,52,0,11583,0,0.500000,"0,1",0.000000,"0,0",10.500000,"13,8",0.000000,"0,0",0.000000,"0,0",1888,10.000000,12.500000,"12,13",10.000000,"13.000000,7.000000",1.000000,"0,2",679,0.000000,"0,0","67038",680
68008,1,1,6.500000,"1,12",43,40,0,10508,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",6.500000,"1,12",0.000000,"0,0",5039,6.500000,13.500000,"20,7",6.500000,"1.000000,12.000000",0.000000,"0,0",679,0.000000,"0,0","67050",680
68009,1,1,7.000000,"8,6",41,40,0,10546,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",7.000000,"8,6",0.000000,"0,0",5102,7.000000,11.500000,"15,8",7.000000,"8.000000,6.000000",0.000000,"0,0",679,1.000000,"2,0","67094",680
68010,0,1,3.000000,"4,2",43,38,0,10527,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",3.000000,"4,2",0.000000,"0,0",5828,3.000000,2.000000,"4,0",3.000000,"4.000000,2.000000",0.000000,"0,0",679,2.000000,"0,4","67050",680
68011,1,1,0.000000,"0,0",35,46,0,11171,0,4.500000,"4,5",4.500000,"5,4",4.000000,"1,7",0.500000,"1,0",2.500000,"1,4",1729,5.500000,15.500000,"22,9",5.500000,"5.000000,6.000000",10.500000,"7,14",679,0.000000,"0,0","67021",680
68012,1,1,0.000000,"0,0",35,46,0,11162,0,4.500000,"1,8",6.500000,"9,4",2.000000,"3,1",0.000000,"0,0",5.000000,"7,3",1749,5.500000,11.000000,"14,8",5.500000,"7.000000,4.000000",12.500000,"13,12",679,3.500000,"0,7","67021",680
68013,1,1,0.500000,"1,0",35,45,0,11164,0,5.500000,"3,8",6.000000,"5,7",2.000000,"1,3",0.000000,"0,0",7.500000,"10,5",1976,6.500000,9.500000,"11,8",6.500000,"7.000000,6.000000",14.500000,"12,17",679,0.000000,"0,0","67013",680
68014,2,1,12.500000,"14,11",41,40,0,10462,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",12.500000,"14,11",0.000000,"0,0",4615,12.500000,1.000000,"2,0",12.500000,"14.000000,11.000000",0.000000,"0,0",679,3.500000,"1,6","67014",680
68015,1,1,3.500000,"6,1",50,54,0,11623,0,0.500000,"0,1",0.000000,"0,0",4.500000,"6,3",0.000000,"0,0",0.000000,"0,0",1673,4.500000,0.000000,"0,0",4.500000,"6.000000,3.000000",0.500000,"0,1",679,0.000000,"0,0","67061",680
68016,0,1,3.000000,"1,5",41,40,0,10503,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",3.000000,"1,5",0.000000,"0,0",4489,3.000000,0.000000,"0,0",3.000000,"1.000000,5.000000",0.000000,"0,0",679,0.000000,"0,0","67050",680
68017,1,1,4.000000,"5,3",42,40,0,10497,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",4.000000,"5,3",0.000000,"0,0",4800,4.000000,1.000000,"1,1",4.000000,"5.000000,3.000000",0.000000,"0,0",679,0.000000,"0,0","67050",680
68018,0,1,3.000000,"5,1",48,52,0,11592,0,0.500000,"1,0",0.000000,"0,0",6.000000,"11,1",0.000000,"0,0",0.000000,"0,0",1888,5.500000,52.000000,"7,97",5.500000,"10.000000,1.000000",1.000000,"2,0",679,0.000000,"0,0","67012",680
68019,0,1,2.000000,"2,2",43,38,0,10533,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",2.000000,"2,2",0.000000,"0,0",5828,2.000000,46.500000,"63,30",2.000000,"2.000000,2.000000",0.000000,"0,0",679,14.000000,"0,28","67050",680
68020,1,1,6.500000,"7,6",48,52,0,11600,0,0.500000,"0,1",0.000000,"0,0",10.000000,"7,13",0.000000,"0,0",0.000000,"0,0",1888,10.000000,8.000000,"7,9",10.000000,"7.000000,13.000000",0.500000,"0,1",679,0.000000,"0,0","67012",680
68021,0,1,8.000000,"8,8",40,40,0,10542,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",8.000000,"8,8",0.000000,"0,0",4972,8.000000,7.500000,"6,9",8.000000,"8.000000,8.000000",0.000000,"0,0",679,5.500000,"5,6","67094",680
68022,1,1,5.000000,"7,3",41,40,0,10547,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",5.000000,"7,3",0.000000,"0,0",5452,5.000000,4.500000,"4,5",5.000000,"7.000000,3.000000",0.000000,"0,0",679,0.000000,"0,0","67094",680
68023,0,1,4.500000,"2,7",40,42,0,10418,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",4.500000,"2,7",0.000000,"0,0",3531,4.500000,8.000000,"5,11",4.500000,"2.000000,7.000000",0.000000,"0,0",679,1.000000,"0,2","67014",680
68024,2,1,6.000000,"8,4",40,40,0,10550,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",6.000000,"8,4",0.000000,"0,0",4972,6.000000,13.000000,"6,20",6.000000,"8.000000,4.000000",0.000000,"0,0",679,0.000000,"0,0","67094",680
68025,0,1,5.500000,"8,3",40,40,0,10551,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",5.500000,"8,3",0.000000,"0,0",4972,5.500000,8.500000,"4,13",5.500000,"8.000000,3.000000",0.000000,"0,0",679,5.000000,"10,0","67094",680
68026,2,1,0.000000,"0,0",35,45,0,11159,0,6.500000,"10,3",6.000000,"4,8",3.500000,"2,5",0.000000,"0,0",8.000000,"6,10",1976,7.000000,6.500000,"9,4",7.000000,"8.000000,6.000000",17.000000,"14,20",679,1.500000,"0,3","67013",680
68027,1,1,0.000000,"0,0",35,45,0,11157,0,7.500000,"8,7",6.500000,"9,4",3.000000,"2,4",0.000000,"0,0",7.000000,"8,6",2220,6.000000,2.500000,"1,4",6.000000,"6.000000,6.000000",18.000000,"21,15",679,5.500000,"4,7","67021",680
68028,3,1,0.000000,"0,0",36,45,0,11128,0,4.000000,"4,4",5.500000,"6,5",7.000000,"6,8",0.000000,"0,0",5.000000,"3,7",2518,5.000000,8.500000,"8,9",5.000000,"7.000000,3.000000",16.500000,"12,21",679,3.500000,"6,1","67086",680
68029,0,1,0.000000,"0,0",36,45,0,11177,0,5.000000,"6,4",6.000000,"7,5",4.000000,"1,7",0.000000,"0,0",8.000000,"9,7",2572,5.500000,7.000000,"6,8",5.500000,"3.000000,8.000000",17.500000,"20,15",679,4.000000,"5,3","67021",680
68030,2,1,0.000000,"0,0",34,44,0,11128,0,4.500000,"5,4",6.500000,"7,6",3.000000,"1,5",0.000000,"0,0",5.500000,"7,4",1939,8.000000,14.000000,"13,15",8.000000,"10.000000,6.000000",11.500000,"10,13",679,0.000000,"0,0","67069",680
68031,0,1,0.000000,"0,0",35,45,0,11171,0,4.500000,"7,2",6.000000,"6,6",2.000000,"2,2",0.000000,"0,0",6.500000,"5,8",1976,7.000000,14.000000,"14,14",7.000000,"6.000000,8.000000",12.000000,"14,10",679,0.000000,"0,0","67013",680
68032,0,1,10.000000,"12,8",44,39,0,10500,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",10.000000,"12,8",0.000000,"0,0",5784,10.000000,5.500000,"2,9",10.000000,"12.000000,8.000000",0.000000,"0,0",679,0.500000,"1,0","67050",680
68033,1,1,5.000000,"1,9",41,40,0,10465,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",5.000000,"1,9",0.000000,"0,0",4615,5.000000,8.500000,"5,12",5.000000,"1.000000,9.000000",0.000000,"0,0",679,0.000000,"0,0","67014",680
68034,0,1,2.500000,"3,2",40,42,0,10434,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",2.500000,"3,2",0.000000,"0,0",3531,2.500000,9.000000,"18,0",2.500000,"3.000000,2.000000",0.000000,"0,0",679,0.000000,"0,0","67014",680
68035,1,1,0.000000,"0,0",34,44,0,11125,0,3.000000,"2,4",6.000000,"5,7",4.500000,"4,5",0.000000,"0,0",5.500000,"4,7",1939,3.000000,12.000000,"15,9",3.000000,"2.000000,4.000000",16.000000,"13,19",679,1.000000,"2,0","67069",680
68036,0,1,0.000000,"0,0",35,45,0,11170,0,4.000000,"4,4",2.000000,"3,1",4.500000,"4,5",0.000000,"0,0",4.500000,"4,5",1976,4.500000,9.500000,"15,4",4.500000,"4.000000,5.000000",10.500000,"11,10",679,5.500000,"2,9","67013",680
68037,1,1,0.500000,"0,1",36,45,0,11185,0,8.500000,"8,9",4.500000,"7,2",3.000000,"5,1",0.000000,"0,0",3.000000,"3,3",2572,6.000000,9.000000,"3,15",6.000000,"6.000000,6.000000",13.000000,"17,9",679,4.500000,"8,1","67021",680
68038,0,1,0.000000,"0,0",36,45,0,11175,0,7.000000,"7,7",5.500000,"4,7",4.000000,"4,4",0.000000,"0,0",5.500000,"4,7",2572,10.000000,8.500000,"14,3",10.000000,"9.000000,11.000000",12.000000,"10,14",679,2.500000,"0,5","67021",680
68039,2,1,12.000000,"15,9",50,54,0,11623,0,0.000000,"0,0",0.000000,"0,0",12.000000,"15,9",0.000000,"0,0",0.000000,"0,0",1673,12.000000,2.500000,"2,3",12.000000,"15.000000,9.000000",0.000000,"0,0",679,0.000000,"0,0","67061",680
68040,1,1,0.000000,"0,0",35,45,0,11169,0,4.500000,"4,5",2.500000,"4,1",3.500000,"2,5",0.000000,"0,0",6.000000,"5,7",1976,6.000000,12.000000,"13,11",6.000000,"4.000000,8.000000",10.500000,"11,10",679,0.000000,"0,0","67013",680
68041,0,1,0.000000,"0,0",36,46,0,11175,0,6.000000,"8,4",4.000000,"5,3",5.000000,"6,4",0.000000,"0,0",3.000000,"3,3",2314,3.500000,7.500000,"6,9",3.500000,"5.000000,2.000000",14.500000,"17,12",679,3.000000,"5,1","67021",680
68042,1,1,1.500000,"1,2",48,52,0,11579,0,1.500000,"2,1",0.000000,"0,0",4.500000,"4,5",0.000000,"0,0",0.000000,"0,0",1888,4.000000,3.000000,"2,4",4.000000,"3.000000,5.000000",2.000000,"3,1",679,0.000000,"0,0","67034",680
68043,0,1,5.500000,"1,10",40,44,0,10431,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",5.500000,"1,10",0.000000,"0,0",2826,5.500000,4.500000,"1,8",5.500000,"1.000000,10.000000",0.000000,"0,0",679,0.000000,"0,0","67014",680
68044,1,1,0.000000,"0,0",35,45,0,11173,0,5.000000,"5,5",6.000000,"8,4",5.000000,"3,7",0.000000,"0,0",3.000000,"3,3",1976,5.000000,11.000000,"10,12",5.000000,"7.000000,3.000000",14.000000,"12,16",679,2.000000,"4,0","67013",680
68045,1,1,6.000000,"6,6",48,52,0,11586,0,0.000000,"0,0",0.000000,"0,0",6.000000,"6,6",0.000000,"0,0",0.000000,"0,0",1888,6.000000,39.000000,"1,77",6.000000,"6.000000,6.000000",0.000000,"0,0",679,0.000000,"0,0","67034",680
68046,0,1,6.500000,"1,12",41,40,0,10466,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",6.500000,"1,12",0.000000,"0,0",4615,6.500000,7.000000,"9,5",6.500000,"1.000000,12.000000",0.000000,"0,0",679,1.000000,"2,0","67014",680
68047,2,1,7.000000,"7,7",50,54,0,11621,0,0.000000,"0,0",0.000000,"0,0",7.000000,"7,7",0.000000,"0,0",0.000000,"0,0",1673,7.000000,6.500000,"10,3",7.000000,"7.000000,7.000000",0.000000,"0,0",679,0.000000,"0,0","67061",680
68048,0,1,0.000000,"0,0",35,46,0,11155,0,3.000000,"2,4",3.500000,"3,4",3.500000,"5,2",0.000000,"0,0",3.000000,"2,4",1921,3.000000,14.000000,"14,14",3.000000,"3.000000,3.000000",10.000000,"9,11",679,3.000000,"6,0","67048",680
68049,1,1,3.000000,"2,4",42,42,0,10437,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",3.000000,"2,4",0.000000,"0,0",4260,3.000000,7.000000,"11,3",3.000000,"2.000000,4.000000",0.000000,"0,0",679,6.500000,"0,13","67014",680
68050,1,1,4.500000,"2,7",40,39,0,10488,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",4.500000,"2,7",0.000000,"0,0",4771,4.500000,2.000000,"1,3",4.500000,"2.000000,7.000000",0.000000,"0,0",679,0.000000,"0,0","67050",680
68051,1,1,6.000000,"7,5",40,44,0,10431,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",6.000000,"7,5",0.000000,"0,0",2826,6.000000,6.500000,"7,6",6.000000,"7.000000,5.000000",0.000000,"0,0",679,0.000000,"0,0","67014",680
68052,3,1,0.000000,"0,0",36,45,0,11179,0,4.500000,"1,8",5.500000,"6,5",2.000000,"2,2",0.000000,"0,0",6.500000,"6,7",2280,5.500000,14.000000,"18,10",5.500000,"5.000000,6.000000",13.000000,"10,16",679,0.000000,"0,0","67013",680
68053,0,1,3.500000,"2,5",37,39,0,10334,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",3.500000,"2,5",0.000000,"0,0",3879,3.500000,0.000000,"0,0",3.500000,"2.000000,5.000000",0.000000,"0,0",679,0.000000,"0,0","67016",680
68054,1,1,0.500000,"1,0",35,45,0,11151,0,5.500000,"5,6",1.500000,"1,2",2.500000,"1,4",0.000000,"0,0",6.000000,"9,3",2220,5.500000,16.500000,"17,16",5.500000,"7.000000,4.000000",10.000000,"9,11",679,1.500000,"1,2","67021",680
