ID,Simple_numOffspring,alive,consumptionRatio_AVE,consumptionRatio_LIST,countCopy,countDelete,countIndel,countPoint,countPointOffset,food1_AVE,food1_LIST,food2_AVE,food2_LIST,food3_AVE,food3_LIST,food4_AVE,food4_LIST,food5_AVE,food5_LIST,genomeLength,optimizeValue,otherHits_AVE,otherHits_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,wallHits_AVE,wallHits_LIST,snapshotAncestors_LIST,update
32001,1,1,1.000000,"1,1",1,0,0,25,0,0.000000,"0,0",7.500000,"7,8",0.000000,"0,0",0.000000,"0,0",7.000000,"8,6",5041,7.000000,1.500000,"3,0",7.000000,"7.000000,7.000000",7.500000,"8,7",319,0.000000,"0,0","31040,31008,31045,31082,31099,31020,31064,31027,31031,31068,31034,31089,31010,31047,31084,31005,31069,31032,31063,31100,31049,31079,31028,31013,31078,31001,31038,31029,31061,31024,31043,31083,31009,31088,31081,31002,31039,31076,31086,31041,31050,31096,31017,31054,31091,31006,31085,31011,31048,31036,31073,31070,31060,31094,31052,31035,31095,31058,31051,31067,31053,31098,31019,31014,31093,31056,31042,31097",320
32002,3,1,3.500000,"6,1",1,0,0,23,0,0.000000,"0,0",0.000000,"0,0",0.500000,"0,1",3.000000,"6,0",0.000000,"0,0",4875,3.500000,10.000000,"1,19",3.500000,"6.000000,1.000000",0.000000,"0,0",319,0.000000,"0,0","31079,31089,31010,31028,31031,31068,31034,31094,31009,31088,31056,31019,31098,31061,31024,31047,31084,31005,31064,31045,31082,31008,31048,31011,31085,31006,31053,31073,31036,31070,31076,31002,31081,31039,31013,31050,31001,31086,31049,31027,31032,31069,31083,31035,31093,31014,31051,31020,31099,31060,31097,31042,31041,31078,31058,31095,31067,31029,31063,31100,31091,31054,31017,31096,31043,31038,31052,31040",320
32003,1,1,1.500000,"2,1",0,0,0,22,0,0.000000,"0,0",0.000000,"0,0",9.000000,"12,6",4.500000,"4,5",0.000000,"0,0",4812,7.500000,2.000000,"4,0",7.500000,"9.000000,6.000000",6.000000,"7,5",319,0.000000,"0,0","31073,31036,31035,31058,31095,31069,31032,31009,31088,31083,31051,31028,31013,31050,31038,31001,31010,31089,31063,31029,31067,31081,31002,31076,31039,31053,31011,31096,31017,31041,31049,31086,31097,31060,31094,31054,31052,31047,31064,31027,31034,31085,31006,31048,31031,31068,31091,31024,31061,31084,31005,31079,31042,31020,31099,31082,31008,31045,31098,31019,31056,31070,31093,31014,31078,31100,31043,31040",320
32004,4,1,1.000000,"1,1",0,0,0,30,0,8.000000,"13,3",0.000000,"0,0",0.000000,"0,0",5.000000,"6,4",0.000000,"0,0",4618,7.500000,0.500000,"1,0",7.500000,"12.000000,3.000000",5.500000,"7,4",319,0.000000,"0,0","31043,31041,31095,31058,31068,31031,31040,31052,31005,31084,31042,31032,31069,31081,31002,31076,31039,31097,31060,31047,31028,31008,31082,31045,31011,31027,31061,31024,31063,31049,31086,31083,31009,31088,31051,31094,31020,31099,31078,31006,31085,31048,31064,31029,31010,31089,31073,31036,31100,31056,31093,31014,31035,31001,31038,31013,31050,31070,31053,31019,31098,31054,31091,31017,31096,31067,31034,31079",320
32005,4,1,1.000000,"1,1",1,0,0,24,0,0.000000,"0,0",9.500000,"12,7",7.500000,"6,9",0.500000,"1,0",0.000000,"0,0",5065,12.000000,2.000000,"2,2",12.000000,"13.000000,11.000000",5.500000,"6,5",319,0.000000,"0,0","31045,31028,31027,31013,31100,31024,31029,31060,31097,31041,31078,31056,31093,31014,31091,31096,31017,31054,31009,31088,31051,31020,31099,31048,31011,31006,31085,31031,31068,31034,31070,31063,31067,31047,31084,31005,31036,31073,31042,31079,31064,31058,31095,31035,31061,31019,31098,31053,31050,31001,31038,31043,31094,31039,31076,31002,31081,31052,31010,31089,31069,31032,31086,31049,31083,31082,31008,31040",320
32006,3,1,3.000000,"2,4",0,0,0,23,0,0.000000,"0,0",9.000000,"6,12",0.000000,"0,0",0.000000,"0,0",8.000000,"14,2",4637,12.500000,0.000000,"0,0",12.500000,"13.000000,12.000000",4.500000,"7,2",319,0.000000,"0,0","31040,31008,31045,31082,31099,31020,31064,31027,31031,31068,31034,31089,31010,31047,31084,31005,31069,31032,31063,31100,31049,31079,31028,31013,31078,31001,31038,31029,31061,31024,31043,31083,31009,31088,31002,31039,31076,31086,31041,31050,31096,31017,31054,31091,31006,31085,31011,31048,31036,31073,31070,31060,31094,31052,31035,31095,31058,31051,31067,31053,31098,31019,31014,31093,31056,31042,31097",320
32007,2,1,1.000000,"1,1",0,0,0,27,0,0.500000,"0,1",5.500000,"7,4",0.000000,"0,0",0.000000,"0,0",5.500000,"3,8",5238,5.500000,1.000000,"1,1",5.500000,"6.000000,5.000000",6.000000,"4,8",319,0.000000,"0,0","31019,31098,31045,31008,31082,31099,31020,31094,31091,31054,31041,31078,31028,31097,31060,31035,31069,31052,31006,31085,31034,31061,31024,31095,31058,31068,31031,31073,31036,31027,31064,31013,31050,31029,31009,31088,31056,31051,31093,31014,31049,31086,31083,31017,31096,31079,31042,31100,31032,31002,31081,31076,31053,31070,31001,31038,31048,31011,31047,31084,31005,31010,31089,31040,31063,31043,31067,31039",320
32008,1,1,1.000000,"1,1",0,0,0,25,0,0.000000,"0,0",6.500000,"4,9",0.000000,"0,0",0.000000,"0,0",6.500000,"9,4",4807,7.000000,2.000000,"0,4",7.000000,"7.000000,7.000000",6.000000,"6,6",319,0.000000,"0,0","31073,31036,31035,31058,31095,31069,31032,31009,31088,31083,31051,31028,31013,31050,31038,31001,31010,31089,31063,31029,31067,31002,31081,31076,31039,31053,31011,31096,31017,31041,31049,31086,31097,31060,31094,31054,31052,31047,31064,31027,31034,31006,31085,31048,31031,31068,31091,31024,31061,31084,31005,31079,31042,31020,31099,31082,31008,31045,31098,31019,31056,31070,31093,31014,31100,31043,31078",320
32009,1,1,1.000000,"1,1",0,0,0,24,0,0.000000,"0,0",0.500000,"1,0",0.000000,"0,0",0.500000,"0,1",0.000000,"0,0",4647,1.000000,0.000000,"0,0",1.000000,"1.000000,1.000000",0.000000,"0,0",319,0.000000,"0,0","31043,31035,31063,31076,31039,31002,31081,31053,31097,31060,31082,31045,31008,31047,31084,31005,31042,31009,31088,31093,31014,31070,31040,31073,31052,31086,31099,31020,31001,31038,31031,31068,31034,31051,31029,31078,31094,31010,31089,31061,31024,31095,31058,31041,31067,31050,31013,31049,31083,31017,31096,31054,31091,31048,31011,31036,31098,31019,31056,31028,31085,31006,31032,31069,31064,31027,31079",320
32010,7,1,1.500000,"2,1",0,0,0,18,0,0.000000,"0,0",3.500000,"4,3",0.000000,"0,0",0.000000,"0,0",7.000000,"10,4",4419,6.500000,2.500000,"5,0",6.500000,"10.000000,3.000000",4.000000,"4,4",319,0.000000,"0,0","31067,31063,31070,31036,31073,31081,31002,31099,31020,31094,31064,31100,31029,31078,31091,31054,31017,31096,31079,31028,31048,31011,31085,31006,31051,31040,31097,31098,31019,31047,31076,31039,31038,31001,31035,31052,31031,31095,31058,31050,31013,31086,31049,31068,31034,31061,31089,31010,31084,31005,31069,31032,31060,31053,31008,31082,31014,31093,31042,31083,31088,31009,31027,31041,31043,31056,31024,31045",320
