ID,Simple_numOffspring,alive,consumptionRatio_AVE,consumptionRatio_LIST,countCopy,countDelete,countIndel,countPoint,countPointOffset,food1_AVE,food1_LIST,food2_AVE,food2_LIST,food3_AVE,food3_LIST,food4_AVE,food4_LIST,food5_AVE,food5_LIST,genomeLength,optimizeValue,otherHits_AVE,otherHits_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,wallHits_AVE,wallHits_LIST,snapshotAncestors_LIST,update
15001,2,1,1.000000,"2,0",0,0,0,25,0,1.500000,"2,1",0.500000,"0,1",0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",4474,1.500000,9.000000,"18,0",1.500000,"2.000000,1.000000",0.500000,"0,1",149,0.000000,"0,0","14055,14080,14001,14060,14097,14065,14032,14096,14073,14056,14049,14063,14100,14035,14072,14061,14058,14095,14016,14009,14091,14004,14078,14048,14011,14090,14067,14038,14075,14007,14025,14076,14002,14053,14031,14068,14051,14010,14092,14013,14087,14077,14003,14082,14052,14015,14094,14084,14005,14079,14033,14074,14070,14029,14066,14069,14030",150
15002,0,1,0.000000,"0,0",0,0,0,23,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",4482,0.000000,0.000000,"0,0",0.000000,"0.000000,0.000000",0.000000,"0,0",149,0.000000,"0,0","14059,14094,14015,14052,14038,14075,14001,14080,14048,14065,14066,14029,14002,14076,14073,14070,14033,14069,14032,14096,14097,14060,14053,14074,14030,14067,14068,14031,14061,14100,14063,14025,14072,14035,14055,14092,14013,14077,14082,14003,14012,14091,14009,14011,14090,14079,14078,14004,14049,14051,14087,14008,14045,14007,14058,14016,14095,14084,14005,14056,14010,14054",150
15003,2,1,0.500000,"0,1",0,0,0,22,0,2.000000,"1,3",0.500000,"0,1",0.000000,"0,0",0.000000,"0,0",0.500000,"1,0",4821,1.500000,0.500000,"1,0",1.500000,"1.000000,2.000000",1.500000,"1,2",149,0.000000,"0,0","14074,14060,14059,14096,14056,14082,14003,14077,14094,14015,14052,14038,14075,14001,14080,14048,14065,14066,14029,14097,14002,14076,14073,14068,14031,14010,14061,14054,14069,14032,14030,14067,14070,14033,14053,14100,14063,14025,14072,14035,14055,14092,14013,14012,14091,14009,14011,14090,14079,14078,14004,14049,14051,14087,14008,14045,14007,14058,14016,14095,14005,14084",150
15004,1,1,0.500000,"1,0",1,0,0,25,0,0.000000,"0,0",1.000000,"2,0",1.500000,"3,0",0.000000,"0,0",0.000000,"0,0",5158,1.000000,0.000000,"0,0",1.000000,"2.000000,0.000000",1.500000,"3,0",149,0.000000,"0,0","14094,14015,14052,14038,14075,14001,14080,14048,14065,14066,14029,14002,14076,14073,14070,14033,14069,14032,14096,14097,14060,14053,14074,14030,14067,14068,14031,14061,14100,14063,14025,14072,14035,14055,14092,14013,14077,14082,14003,14091,14009,14011,14090,14079,14078,14004,14049,14051,14087,14008,14045,14007,14058,14016,14095,14084,14005,14056,14010,14054",150
15005,1,1,1.500000,"1,2",0,0,0,19,0,0.500000,"1,0",2.500000,"3,2",0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",4468,2.500000,1.000000,"2,0",2.500000,"3.000000,2.000000",0.500000,"1,0",149,0.000000,"0,0","14033,14003,14082,14077,14097,14074,14065,14073,14001,14080,14066,14029,14051,14012,14091,14049,14054,14030,14067,14010,14084,14005,14032,14059,14076,14002,14087,14009,14094,14015,14052,14100,14063,14048,14011,14090,14079,14053,14016,14095,14061,14078,14004,14007,14058,14055,14092,14013,14068,14031,14056,14075,14038,14070,14069,14025",150
15006,4,1,1.000000,"1,1",0,0,0,16,0,3.500000,"7,0",0.000000,"0,0",2.500000,"3,2",0.000000,"0,0",0.500000,"0,1",4629,4.000000,1.500000,"0,3",4.000000,"6.000000,2.000000",2.500000,"4,1",149,0.000000,"0,0","14010,14079,14058,14051,14003,14082,14077,14009,14094,14015,14008,14087,14052,14048,14065,14013,14092,14055,14072,14035,14056,14073,14080,14001,14033,14068,14031,14096,14059,14054,14066,14067,14030,14074,14038,14075,14005,14084,14078,14004,14012,14091,14002,14076,14097,14060,14029,14025,14061,14053,14095,14016,14011,14090,14069,14032,14100,14063,14049,14007",150
15007,1,1,1.500000,"1,2",0,0,0,24,0,1.000000,"0,2",0.000000,"0,0",0.000000,"0,0",0.500000,"1,0",0.000000,"0,0",4758,1.500000,10.500000,"20,1",1.500000,"1.000000,2.000000",0.000000,"0,0",149,0.000000,"0,0","14033,14060,14100,14096,14070,14066,14030,14072,14035,14097,14025,14067,14084,14005,14010,14029,14095,14016,14058,14007,14094,14015,14009,14077,14003,14082,14076,14002,14087,14049,14073,14053,14090,14011,14065,14054,14068,14048,14079,14052,14032,14069,14078,14004,14038,14075,14063,14001,14080,14061,14091,14051,14031,14055,14013,14092,14056,14074",150
15008,2,1,0.500000,"1,0",0,0,0,17,0,0.500000,"1,0",1.500000,"3,0",0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",4275,1.500000,0.000000,"0,0",1.500000,"3.000000,0.000000",0.500000,"1,0",149,0.000000,"0,0","14066,14052,14015,14094,14056,14079,14005,14084,14009,14010,14087,14008,14076,14002,14095,14016,14090,14011,14053,14100,14063,14080,14001,14012,14091,14097,14060,14077,14067,14033,14059,14075,14038,14048,14031,14068,14051,14025,14065,14072,14035,14073,14049,14032,14007,14096,14061,14004,14078,14055,14013,14092,14058,14082,14003,14030,14054,14029,14070,14074,14045,14069",150
15009,2,1,1.000000,"1,1",0,1,0,11,0,0.500000,"0,1",0.000000,"0,0",1.500000,"1,2",0.000000,"0,0",0.000000,"0,0",3879,1.500000,10.000000,"20,0",1.500000,"1.000000,2.000000",0.500000,"0,1",149,0.000000,"0,0","14033,14056,14066,14049,14097,14001,14080,14032,14069,14075,14038,14079,14004,14078,14058,14095,14016,14051,14007,14045,14082,14003,14053,14013,14092,14087,14070,14010,14055,14030,14029,14025,14065,14068,14063,14100,14074,14054,14091,14073,14067,14096,14094,14015,14052,14061,14077,14090,14011,14048,14002,14076,14031,14072,14060,14035,14009,14005,14084",150
15010,1,1,2.000000,"3,1",0,0,0,14,0,0.000000,"0,0",1.500000,"3,0",0.000000,"0,0",0.000000,"0,0",0.500000,"0,1",4287,2.000000,0.500000,"0,1",2.000000,"3.000000,1.000000",0.000000,"0,0",149,0.000000,"0,0","14054,14029,14070,14074,14045,14069,14077,14096,14009,14094,14015,14025,14092,14013,14055,14065,14076,14002,14008,14087,14031,14068,14052,14079,14005,14084,14030,14067,14061,14010,14056,14073,14090,14011,14066,14032,14048,14100,14063,14007,14091,14012,14078,14004,14082,14003,14038,14058,14051,14053,14095,14016,14060,14097,14049,14059,14072,14035,14080,14001,14075,14033",150
