ID,Simple_numOffspring,alive,consumptionRatio_AVE,consumptionRatio_LIST,countCopy,countDelete,countIndel,countPoint,countPointOffset,food1_AVE,food1_LIST,food2_AVE,food2_LIST,food3_AVE,food3_LIST,food4_AVE,food4_LIST,food5_AVE,food5_LIST,genomeLength,optimizeValue,otherHits_AVE,otherHits_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,wallHits_AVE,wallHits_LIST,snapshotAncestors_LIST,update
19001,1,1,0.500000,"1,0",0,0,0,19,0,4.000000,"7,1",0.000000,"0,0",3.000000,"4,2",0.000000,"0,0",0.500000,"0,1",4504,5.000000,2.000000,"0,4",5.000000,"8.000000,2.000000",2.500000,"3,2",189,0.000000,"0,0","18007,18086,18046,18021,18061,18078,18041,18098,18027,18064,18017,18054,18069,18075,18001,18080,18059,18099,18020,18057,18070,18033,18089,18010,18084,18005,18044,18081,18002,18092,18045,18077,18003,18036,18073,18039,18076,18079,18042,18026,18063,18068,18031,18028,18056,18015,18052,18083,18004,18049,18071,18037,18008,18087,18088,18014,18051,18040,18048,18085,18006,18018,18097,18030,18034,18062,18023",190
19002,1,1,0.000000,"0,0",0,0,0,18,0,3.500000,"6,1",0.000000,"0,0",0.500000,"1,0",4.000000,"7,1",0.000000,"0,0",4462,4.000000,10.000000,"1,19",4.000000,"7.000000,1.000000",4.000000,"7,1",189,0.000000,"0,0","18072,18053,18061,18012,18034,18071,18037,18063,18026,18073,18036,18098,18064,18027,18062,18099,18020,18088,18070,18033,18081,18002,18007,18075,18054,18040,18077,18003,18039,18076,18059,18030,18048,18097,18018,18023,18008,18087,18045,18046,18083,18004,18092,18041,18078,18001,18080,18049,18056,18057,18006,18085,18069,18052,18089,18010,18044,18042,18084,18005,18017,18031,18068,18014,18051,18028,18015,18079",190
19003,5,1,1.000000,"1,1",0,0,0,30,0,6.500000,"3,10",0.000000,"0,0",0.500000,"1,0",5.000000,"5,5",0.000000,"0,0",4586,5.500000,0.500000,"1,0",5.500000,"5.000000,6.000000",6.500000,"4,9",189,0.000000,"0,0","18061,18053,18072,18012,18090,18055,18041,18067,18040,18084,18005,18042,18059,18037,18087,18008,18056,18028,18098,18078,18027,18064,18057,18020,18099,18062,18092,18046,18054,18063,18026,18048,18085,18006,18080,18001,18089,18010,18052,18007,18044,18081,18002,18049,18076,18039,18077,18003,18075,18004,18083,18015,18068,18031,18034,18071,18051,18014,18088,18070,18033,18023,18045,18017,18073,18036,18069,18097,18018,18030,18079",190
19004,1,1,2.000000,"4,0",0,0,0,16,0,3.500000,"0,7",0.000000,"0,0",0.000000,"0,0",5.000000,"4,6",0.500000,"0,1",4510,6.000000,0.500000,"0,1",6.000000,"4.000000,8.000000",3.000000,"0,6",189,0.000000,"0,0","18055,18090,18028,18057,18098,18045,18033,18070,18034,18071,18015,18052,18049,18068,18031,18079,18072,18004,18083,18041,18081,18002,18007,18092,18054,18040,18077,18003,18046,18030,18067,18063,18026,18006,18085,18039,18076,18059,18048,18089,18010,18044,18078,18017,18042,18084,18005,18056,18051,18088,18014,18037,18036,18073,18064,18027,18062,18020,18099,18023,18097,18018,18075,18080,18001,18069,18008,18087",190
19005,1,1,1.500000,"2,1",0,0,0,26,0,2.500000,"4,1",0.000000,"0,0",0.000000,"0,0",6.000000,"12,0",0.000000,"0,0",4591,6.000000,0.000000,"0,0",6.000000,"11.000000,1.000000",2.500000,"5,0",189,0.000000,"0,0","18028,18021,18053,18057,18098,18045,18033,18070,18034,18071,18015,18052,18049,18068,18031,18079,18072,18004,18083,18041,18081,18002,18007,18092,18054,18040,18077,18003,18046,18030,18067,18063,18026,18006,18085,18039,18076,18059,18048,18089,18010,18044,18078,18017,18042,18084,18005,18056,18051,18088,18014,18037,18036,18073,18064,18027,18062,18020,18099,18023,18097,18018,18075,18080,18001,18069,18008,18087",190
19006,1,1,1.000000,"1,1",0,1,0,7,0,3.500000,"4,3",0.000000,"0,0",0.000000,"0,0",2.000000,"3,1",0.000000,"0,0",4051,3.000000,2.000000,"1,3",3.000000,"3.000000,3.000000",2.500000,"4,1",189,0.000000,"0,0","18030,18055,18090,18062,18061,18012,18053,18021,18067,18078,18041,18098,18027,18064,18017,18054,18069,18075,18001,18080,18059,18099,18020,18057,18070,18033,18010,18089,18084,18005,18044,18081,18002,18092,18045,18077,18003,18036,18073,18039,18076,18079,18042,18026,18063,18068,18031,18028,18056,18015,18052,18083,18004,18049,18071,18037,18008,18087,18088,18014,18051,18040,18048,18085,18006,18018,18097,18046,18034,18007,18023",190
19007,2,1,1.000000,"1,1",0,0,0,26,0,0.000000,"0,0",3.500000,"5,2",6.000000,"8,4",0.000000,"0,0",0.000000,"0,0",4618,6.000000,0.500000,"0,1",6.000000,"8.000000,4.000000",3.500000,"5,2",189,0.000000,"0,0","18090,18055,18021,18061,18017,18054,18056,18073,18036,18075,18001,18080,18057,18083,18004,18046,18049,18092,18006,18085,18040,18068,18031,18044,18086,18007,18081,18002,18064,18051,18048,18052,18069,18076,18039,18072,18079,18042,18062,18030,18067,18063,18026,18097,18018,18059,18078,18041,18027,18005,18084,18010,18089,18045,18077,18088,18014,18071,18037,18098,18099,18020,18070,18033,18028,18003,18015,18034,18023,18008,18087",190
19008,0,1,1.000000,"1,1",0,0,0,28,0,2.500000,"5,0",0.500000,"0,1",1.500000,"3,0",0.000000,"0,0",0.000000,"0,0",4510,2.500000,0.500000,"0,1",2.500000,"4.000000,1.000000",2.000000,"4,0",189,0.000000,"0,0","18055,18090,18061,18067,18053,18072,18002,18081,18044,18007,18037,18033,18070,18054,18017,18068,18031,18077,18003,18040,18006,18085,18049,18059,18063,18026,18048,18023,18020,18099,18057,18030,18098,18062,18071,18034,18056,18042,18008,18087,18010,18089,18015,18078,18079,18045,18046,18004,18083,18073,18036,18005,18084,18027,18064,18097,18018,18052,18001,18080,18075,18069,18014,18051,18088,18039,18076,18028,18092,18041",190
19009,3,1,1.000000,"1,1",0,0,0,23,0,0.000000,"0,0",4.000000,"6,2",5.000000,"5,5",0.000000,"0,0",0.000000,"0,0",4681,2.500000,1.000000,"0,2",2.500000,"2.000000,3.000000",6.500000,"9,4",189,0.000000,"0,0","18046,18055,18072,18067,18090,18007,18030,18083,18004,18003,18077,18040,18005,18084,18042,18059,18037,18087,18008,18056,18028,18098,18078,18006,18085,18075,18001,18080,18052,18048,18063,18026,18089,18010,18044,18081,18002,18027,18064,18049,18039,18076,18057,18020,18099,18062,18015,18068,18031,18034,18071,18051,18014,18088,18070,18033,18023,18045,18017,18073,18036,18069,18097,18018,18092,18079,18054,18041",190
19010,5,1,2.500000,"5,0",0,1,0,17,0,1.500000,"0,3",0.000000,"0,0",0.000000,"0,0",4.000000,"5,3",0.000000,"0,0",4280,5.000000,0.500000,"0,1",5.000000,"5.000000,5.000000",0.500000,"0,1",189,0.000000,"0,0","18040,18084,18005,18042,18059,18037,18087,18008,18056,18028,18098,18078,18027,18064,18057,18020,18099,18062,18092,18046,18054,18063,18026,18048,18085,18006,18080,18001,18089,18010,18052,18007,18044,18081,18002,18049,18076,18039,18077,18003,18075,18004,18083,18015,18068,18031,18034,18071,18051,18014,18088,18070,18033,18023,18045,18017,18073,18036,18069,18097,18018,18030,18079",190
19011,0,1,0.500000,"0,1",0,0,0,30,0,0.500000,"1,0",4.000000,"2,6",5.000000,"1,9",0.000000,"0,0",0.000000,"0,0",4916,4.500000,1.500000,"2,1",4.500000,"2.000000,7.000000",5.000000,"2,8",189,0.000000,"0,0","18061,18072,18041,18067,18055,18090,18010,18089,18057,18098,18045,18033,18070,18034,18071,18015,18052,18030,18006,18085,18040,18077,18003,18017,18054,18044,18081,18002,18086,18007,18063,18026,18039,18076,18059,18048,18068,18031,18049,18046,18083,18004,18078,18042,18084,18005,18056,18051,18088,18014,18037,18036,18073,18064,18027,18062,18020,18099,18023,18097,18018,18075,18001,18080,18069,18008,18087,18079,18028,18092",190
19012,3,1,1.000000,"1,1",0,1,0,24,0,2.500000,"2,3",0.000000,"0,0",0.500000,"1,0",3.500000,"6,1",0.000000,"0,0",4186,3.500000,1.500000,"1,2",3.500000,"4.000000,3.000000",3.000000,"5,1",189,0.000000,"0,0","18021,18090,18055,18051,18017,18072,18049,18006,18085,18080,18001,18075,18033,18070,18064,18027,18039,18076,18062,18036,18073,18004,18083,18048,18046,18023,18097,18018,18015,18059,18057,18099,18020,18034,18056,18028,18086,18007,18040,18003,18077,18014,18088,18071,18037,18079,18005,18084,18042,18063,18026,18067,18068,18031,18078,18041,18089,18010,18061,18098,18044,18052,18092,18069,18087,18008,18081,18002,18045,18054,18030,18053",190
19013,0,1,2.000000,"3,1",0,0,0,18,0,0.000000,"0,0",3.500000,"2,5",9.000000,"10,8",0.000000,"0,0",0.000000,"0,0",4544,9.000000,2.000000,"4,0",9.000000,"10.000000,8.000000",3.500000,"2,5",189,0.000000,"0,0","18028,18021,18015,18075,18001,18080,18069,18085,18006,18036,18073,18068,18031,18049,18086,18007,18044,18042,18005,18084,18089,18010,18061,18098,18023,18062,18020,18099,18072,18070,18078,18041,18056,18037,18034,18071,18040,18077,18045,18087,18008,18026,18063,18033,18081,18002,18076,18039,18003,18052,18014,18088,18051,18064,18027,18057,18004,18083,18046,18018,18097,18054,18017,18059,18067,18055,18092,18090,18079,18048",190
19014,2,1,1.000000,"1,1",0,0,0,21,0,8.000000,"11,5",0.500000,"1,0",0.000000,"0,0",5.000000,"8,2",0.000000,"0,0",4408,8.500000,1.000000,"2,0",8.500000,"12.000000,5.000000",5.000000,"8,2",189,0.000000,"0,0","18041,18072,18004,18083,18068,18031,18052,18015,18045,18008,18087,18001,18080,18075,18059,18037,18056,18006,18085,18092,18046,18071,18034,18023,18026,18017,18054,18057,18020,18099,18030,18007,18081,18002,18048,18076,18039,18028,18078,18055,18090,18062,18044,18089,18010,18061,18027,18064,18042,18084,18005,18014,18051,18088,18003,18077,18040,18073,18036,18018,18097,18069,18070,18033,18049,18063,18098,18012,18053,18021,18079,18067",190
