ID,Simple_numOffspring,alive,consumptionRatio_AVE,consumptionRatio_LIST,countCopy,countDelete,countIndel,countPoint,countPointOffset,food1_AVE,food1_LIST,food2_AVE,food2_LIST,food3_AVE,food3_LIST,food4_AVE,food4_LIST,food5_AVE,food5_LIST,genomeLength,optimizeValue,otherHits_AVE,otherHits_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,wallHits_AVE,wallHits_LIST,snapshotAncestors_LIST,update
79001,2,1,1.000000,"1,1",0,0,0,22,0,11.500000,"12,11",0.000000,"0,0",0.000000,"0,0",12.500000,"13,12",0.000000,"0,0",5424,10.500000,2.500000,"2,3",10.500000,"10.000000,11.000000",13.500000,"15,12",789,0.000000,"0,0","78017,78030,78067,78063,78026,78077,78003,78089,78095,78021,78100,78058,78041,78045,78008,78087,78066,78011,78048,78013,78092,78064,78019,78098,78061,78074,78055,78018,78084,78012,78083,78009,78088,78051,78014,78079,78042,78034,78025,78070,78033,78065,78023,78072,78035,78086,78007,78053,78036,78073,78022,78059,78015,78094,78099,78020,78075,78085,78029,78040,78056",790
79002,3,1,1.500000,"2,1",1,0,0,25,0,0.000000,"0,0",5.500000,"3,8",0.000000,"0,0",0.000000,"0,0",9.000000,"8,10",5761,9.000000,5.500000,"10,1",9.000000,"5.000000,13.000000",5.500000,"6,5",789,0.000000,"0,0","78065,78007,78086,78023,78089,78095,78091,78012,78066,78029,78056,78019,78098,78061,78084,78070,78033,78055,78092,78013,78088,78009,78048,78085,78034,78017,78072,78030,78064,78077,78003,78040,78041,78075,78087,78008,78045,78011,78083,78015,78094,78073,78036,78022,78059,78025,78020,78099,78051,78014,78035,78063,78026,78021,78100,78074,78053,78042,78079,78018,78058,78067",790
79003,4,1,1.000000,"1,1",0,0,0,23,0,0.000000,"0,0",0.000000,"0,0",5.500000,"5,6",0.500000,"1,0",10.500000,"13,8",5118,9.000000,5.000000,"8,2",9.000000,"9.000000,9.000000",7.500000,"10,5",789,0.000000,"0,0","78058,78065,78040,78056,78089,78015,78094,78030,78067,78041,78059,78022,78014,78051,78073,78036,78026,78063,78012,78086,78007,78084,78023,78075,78070,78019,78098,78035,78055,78092,78013,78018,78066,78029,78085,78011,78003,78077,78064,78061,78045,78100,78021,78095,78083,78088,78009,78072,78074,78034,78017,78008,78087,78020,78099,78025,78048,78053,78042,78079,78033,78052",790
79004,3,1,1.000000,"1,1",0,0,0,26,0,0.000000,"0,0",0.000000,"0,0",11.000000,"12,10",0.000000,"0,0",8.500000,"10,7",5435,9.500000,1.500000,"1,2",9.500000,"9.000000,10.000000",10.000000,"13,7",789,0.000000,"0,0","78058,78029,78040,78056,78085,78066,78089,78015,78094,78030,78067,78041,78059,78022,78014,78051,78073,78036,78026,78063,78091,78012,78086,78007,78084,78075,78065,78023,78011,78035,78070,78019,78098,78003,78077,78064,78013,78092,78061,78018,78055,78045,78100,78021,78095,78083,78088,78009,78072,78074,78034,78017,78008,78087,78020,78099,78025,78048,78053,78042,78079,78033,78052",790
79005,3,1,1.000000,"1,1",0,0,0,22,0,0.000000,"0,0",7.500000,"10,5",0.000000,"0,0",0.000000,"0,0",7.500000,"8,7",5385,9.500000,3.000000,"5,1",9.500000,"12.000000,7.000000",5.500000,"6,5",789,0.000000,"0,0","78040,78075,78052,78063,78026,78079,78042,78059,78022,78073,78036,78053,78074,78020,78099,78025,78067,78030,78065,78011,78048,78023,78007,78086,78021,78100,78095,78058,78012,78091,78033,78070,78087,78008,78089,78018,78055,78045,78088,78009,78083,78015,78094,78077,78003,78092,78013,78056,78019,78098,78061,78035,78072,78017,78034,78041,78084,78051,78014,78064,78066,78029,78085",790
79006,5,1,1.000000,"1,1",0,0,0,28,0,8.500000,"9,8",0.000000,"0,0",0.000000,"0,0",10.000000,"10,10",0.000000,"0,0",5249,10.500000,1.000000,"0,2",10.500000,"11.000000,10.000000",8.000000,"8,8",789,0.000000,"0,0","78089,78026,78100,78021,78095,78058,78041,78008,78087,78042,78079,78083,78009,78088,78074,78077,78003,78040,78075,78066,78029,78012,78048,78085,78014,78051,78055,78092,78013,78018,78061,78098,78019,78064,78056,78084,78063,78067,78030,78045,78011,78017,78034,78025,78070,78033,78065,78023,78072,78035,78086,78007,78053,78036,78073,78022,78059,78015,78094,78099,78020",790
79007,0,1,2.000000,"1,3",0,1,0,18,0,0.000000,"0,0",0.500000,"0,1",3.500000,"1,6",0.000000,"0,0",0.000000,"0,0",4992,3.000000,0.500000,"1,0",3.000000,"1.000000,5.000000",1.000000,"0,2",789,0.000000,"0,0","78052,78085,78034,78017,78025,78079,78042,78059,78022,78053,78033,78070,78018,78055,78051,78014,78088,78009,78095,78021,78100,78065,78012,78066,78029,78041,78075,78063,78026,78040,78064,78067,78030,78056,78019,78098,78061,78099,78020,78003,78077,78073,78036,78092,78013,78084,78074,78094,78015,78087,78008,78045,78035,78072,78023,78007,78086,78058,78011,78048,78083,78089",790
79008,3,1,2.500000,"3,2",0,0,0,20,0,0.000000,"0,0",0.000000,"0,0",13.000000,"13,13",0.000000,"0,0",4.000000,"3,5",5739,12.000000,2.000000,"2,2",12.000000,"14.000000,10.000000",5.000000,"2,8",789,0.000000,"0,0","78052,78036,78073,78025,78099,78020,78095,78029,78066,78083,78009,78088,78035,78072,78030,78013,78092,78055,78086,78007,78065,78023,78085,78048,78011,78070,78094,78015,78056,78040,78077,78003,78064,78014,78051,78089,78022,78059,78075,78012,78019,78098,78061,78034,78017,78041,78079,78042,78045,78074,78053,78084,78033,78026,78063,78021,78100,78008,78087,78067,78018,78058",790
79009,0,1,2.000000,"1,3",0,0,0,35,0,0.000000,"0,0",0.000000,"0,0",14.500000,"14,15",1.000000,"1,1",4.000000,"6,2",5138,13.000000,6.000000,"5,7",13.000000,"11.000000,15.000000",6.500000,"10,3",789,0.000000,"0,0","78058,78040,78089,78015,78094,78030,78067,78041,78059,78022,78014,78051,78073,78036,78026,78063,78012,78091,78086,78007,78084,78023,78075,78070,78019,78098,78035,78055,78092,78013,78018,78066,78029,78085,78011,78003,78077,78064,78061,78045,78100,78021,78095,78083,78088,78009,78072,78074,78034,78017,78008,78087,78020,78099,78025,78048,78053,78042,78079,78033,78065,78052,78056",790
79010,2,1,1.500000,"1,2",0,0,0,20,0,0.000000,"0,0",0.000000,"0,0",13.000000,"12,14",0.000000,"0,0",6.500000,"7,6",5387,12.000000,10.500000,"13,8",12.000000,"12.000000,12.000000",7.500000,"7,8",789,0.000000,"0,0","78052,78100,78021,78063,78026,78095,78079,78042,78059,78022,78073,78036,78053,78074,78020,78099,78025,78023,78091,78012,78033,78070,78087,78008,78011,78048,78065,78018,78055,78015,78094,78089,78086,78007,78075,78088,78009,78030,78067,78077,78003,78092,78013,78056,78019,78098,78061,78035,78072,78017,78034,78041,78084,78051,78014,78064,78066,78029,78083,78058,78040,78045,78085",790
79011,0,1,1.500000,"2,1",0,0,0,22,0,0.000000,"0,0",5.500000,"1,10",0.000000,"0,0",0.000000,"0,0",5.000000,"4,6",5252,7.500000,19.500000,"32,7",7.500000,"3.000000,12.000000",3.000000,"2,4",789,0.000000,"0,0","78040,78085,78064,78052,78075,78041,78008,78087,78045,78035,78072,78013,78092,78018,78055,78100,78021,78063,78026,78086,78007,78012,78017,78034,78003,78077,78083,78009,78088,78095,78011,78051,78014,78033,78056,78019,78098,78061,78030,78074,78023,78025,78099,78020,78015,78094,78053,78036,78073,78022,78059,78079,78042,78066,78029,78084,78058,78067,78065,78070,78048,78089",790
79012,1,1,1.000000,"1,1",1,0,0,22,0,0.000000,"0,0",12.500000,"13,12",9.000000,"9,9",0.000000,"0,0",0.000000,"0,0",5455,12.000000,3.000000,"1,5",12.000000,"9.000000,15.000000",9.500000,"13,6",789,0.000000,"0,0","78089,78070,78074,78023,78079,78042,78033,78067,78030,78098,78019,78061,78034,78036,78073,78055,78018,78075,78041,78029,78011,78045,78100,78021,78063,78026,78009,78088,78056,78072,78035,78086,78007,78095,78003,78020,78099,78025,78014,78084,78064,78008,78087,78092,78013,78094,78015,78052,78066,78083,78012,78022,78059,78053,78017,78051,78077,78085,78048,78058",790
