ID,Simple_numOffspring,alive,consumptionRatio_AVE,consumptionRatio_LIST,countCopy,countDelete,countIndel,countPoint,countPointOffset,food1_AVE,food1_LIST,food2_AVE,food2_LIST,food3_AVE,food3_LIST,food4_AVE,food4_LIST,food5_AVE,food5_LIST,genomeLength,optimizeValue,otherHits_AVE,otherHits_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,wallHits_AVE,wallHits_LIST,snapshotAncestors_LIST,update
55001,0,1,0.000000,"0,0",0,0,0,33,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",5461,0.000000,0.000000,"0,0",0.000000,"0.000000,0.000000",0.000000,"0,0",549,0.000000,"0,0","54045,54063,54076,54081,54044,54005,54090,54053,54048,54068,54031,54036,54073,54086,54007,54028,54033,54032,54069,54001,54080,54097,54018,54060,54023,54058,54041,54078,54094,54015,54052,54089,54092,54013,54055,54025,54062,54050,54012,54091,54085,54006,54043,54057,54047,54009,54088,54046,54083,54024,54061,54027,54035,54014,54054,54017,54096,54003,54040,54077,54037,54074,54075,54066,54029,54098,54020,54042,54087,54051",550
55002,2,1,0.500000,"0,1",0,0,0,30,0,7.500000,"8,7",0.000000,"0,0",0.000000,"0,0",6.500000,"8,5",0.000000,"0,0",5300,5.000000,12.000000,"2,22",5.000000,"6.000000,4.000000",9.000000,"10,8",549,0.000000,"0,0","54044,54081,54028,54032,54025,54076,54042,54005,54036,54073,54060,54097,54018,54055,54092,54013,54066,54014,54035,54075,54001,54080,54041,54058,54098,54061,54024,54087,54050,54068,54043,54094,54015,54089,54045,54047,54020,54057,54051,54029,54063,54007,54086,54012,54091,54096,54017,54054,54031,54033,54046,54083,54088,54009,54048,54085,54006,54090,54053,54077,54040,54003,54074,54037,54062,54027,54023,54038,54078,54052",550
55003,1,1,1.000000,"1,1",0,0,0,32,0,0.000000,"0,0",10.000000,"8,12",0.000000,"0,0",0.000000,"0,0",10.000000,"13,7",5801,11.500000,0.500000,"1,0",11.500000,"12.000000,11.000000",8.500000,"9,8",549,0.000000,"0,0","54050,54087,54048,54006,54085,54027,54029,54097,54018,54060,54078,54041,54058,54098,54061,54024,54073,54036,54062,54025,54043,54077,54032,54063,54057,54094,54015,54020,54068,54031,54053,54075,54038,54089,54052,54005,54042,54028,54047,54091,54012,54003,54074,54037,54023,54080,54001,54069,54054,54017,54096,54051,54055,54013,54092,54081,54044,54086,54007,54090,54033,54083,54046,54088,54009,54014,54040,54045,54076,54066,54035",550
55004,0,1,1.000000,"1,1",0,0,0,30,0,0.000000,"0,0",0.500000,"1,0",0.000000,"0,0",0.500000,"0,1",0.000000,"0,0",5503,1.000000,0.000000,"0,0",1.000000,"1.000000,1.000000",0.000000,"0,0",549,0.000000,"0,0","54045,54029,54083,54009,54088,54046,54035,54024,54061,54054,54017,54096,54031,54068,54040,54003,54077,54025,54062,54038,54015,54094,54089,54052,54012,54091,54063,54058,54055,54092,54013,54060,54023,54078,54042,54053,54081,54087,54069,54032,54066,54043,54075,54080,54001,54014,54047,54033,54076,54028,54086,54007,54005,54090,54036,54073,54044,54027,54037,54074,54006,54085,54048,54018,54097,54041,54050,54098,54051,54057,54020",550
55005,3,1,2.000000,"2,2",0,1,0,25,0,4.000000,"5,3",0.000000,"0,0",0.000000,"0,0",5.000000,"1,9",0.000000,"0,0",5321,5.500000,20.500000,"19,22",5.500000,"4.000000,7.000000",3.500000,"2,5",549,0.000000,"0,0","54025,54045,54035,54083,54046,54009,54088,54027,54024,54061,54098,54047,54085,54006,54043,54080,54001,54075,54073,54005,54042,54041,54052,54014,54051,54050,54086,54007,54012,54091,54063,54068,54031,54081,54044,54028,54037,54032,54058,54020,54057,54054,54040,54003,54077,54066,54029,54087,54036,54033,54017,54096,54076,54090,54053,54094,54015,54089,54097,54018,54092,54013,54055,54060,54023,54078,54062,54074,54048,54069",550
55006,2,1,1.000000,"0,2",0,0,0,29,0,9.000000,"7,11",0.000000,"0,0",0.000000,"0,0",5.500000,"7,4",0.500000,"1,0",5402,10.000000,13.000000,"5,21",10.000000,"10.000000,10.000000",5.000000,"5,5",549,0.000000,"0,0","54020,54045,54098,54053,54075,54001,54080,54015,54089,54060,54023,54041,54078,54005,54042,54036,54073,54047,54046,54083,54088,54009,54058,54092,54013,54029,54066,54035,54032,54069,54014,54028,54050,54062,54025,54057,54043,54074,54037,54054,54090,54087,54096,54017,54051,54091,54012,54063,54006,54085,54048,54076,54024,54081,54044,54086,54007,54033,54055,54097,54018,54031,54068,54040,54003,54077,54052,54038,54061,54027",550
55007,4,1,1.500000,"1,2",0,0,0,30,0,0.000000,"0,0",0.000000,"0,0",12.000000,"8,16",0.000000,"0,0",7.000000,"7,7",5478,10.000000,7.000000,"12,2",10.000000,"8.000000,12.000000",9.000000,"7,11",549,0.000000,"0,0","54025,54098,54020,54063,54038,54075,54001,54080,54068,54031,54041,54078,54054,54017,54096,54036,54073,54028,54069,54032,54046,54083,54088,54009,54047,54014,54062,54013,54092,54050,54094,54015,54057,54043,54006,54085,54055,54024,54061,54081,54007,54086,54044,54091,54012,54018,54097,54060,54023,54058,54076,54048,54027,54040,54003,54077,54029,54052,54074,54037,54053,54090,54033,54051,54089,54005,54035,54087,54045,54042,54066",550
55008,1,1,0.500000,"1,0",0,0,0,25,0,7.500000,"6,9",0.000000,"0,0",0.000000,"0,0",7.500000,"7,8",0.500000,"0,1",5531,8.000000,8.500000,"16,1",8.000000,"8.000000,8.000000",7.500000,"5,10",549,0.000000,"0,0","54003,54040,54047,54042,54005,54018,54097,54060,54023,54081,54044,54007,54086,54012,54091,54087,54073,54036,54057,54074,54032,54029,54066,54061,54027,54068,54063,54035,54014,54048,54062,54083,54046,54009,54088,54053,54090,54077,54028,54045,54024,54038,54075,54054,54096,54017,54033,54076,54025,54015,54052,54089,54031,54051,54013,54092,54055,54058,54043,54001,54080,54041,54078,54006,54085,54037,54098,54069,54020,54050",550
55009,0,1,3.500000,"1,6",1,0,0,26,0,4.500000,"3,6",0.500000,"1,0",0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",5709,4.500000,2.000000,"0,4",4.500000,"3.000000,6.000000",0.500000,"1,0",549,0.000000,"0,0","54045,54029,54083,54009,54088,54046,54035,54024,54061,54054,54017,54096,54031,54068,54040,54003,54077,54025,54062,54038,54015,54094,54089,54052,54012,54091,54063,54058,54055,54092,54013,54060,54023,54078,54042,54053,54081,54087,54069,54032,54066,54043,54075,54080,54001,54014,54047,54033,54076,54028,54086,54007,54005,54090,54036,54073,54044,54027,54037,54074,54085,54006,54048,54018,54097,54020,54098,54051,54050,54041,54057",550
55010,6,1,0.500000,"0,1",0,0,0,21,0,0.000000,"0,0",0.000000,"0,0",10.000000,"8,12",0.000000,"0,0",8.000000,"8,8",5449,11.000000,4.500000,"5,4",11.000000,"9.000000,13.000000",7.000000,"7,7",549,0.000000,"0,0","54045,54038,54052,54014,54032,54063,54044,54081,54054,54017,54096,54060,54097,54018,54023,54053,54028,54092,54013,54087,54050,54047,54094,54015,54024,54061,54098,54009,54088,54041,54075,54037,54074,54020,54057,54066,54029,54062,54025,54005,54042,54033,54089,54055,54003,54077,54078,54036,54073,54091,54012,54007,54086,54051,54035,54058,54043,54006,54085,54048,54031,54083,54046,54090,54027,54040,54076,54069,54080,54001,54068",550
