ID,Simple_numOffspring,alive,consumptionRatio_AVE,consumptionRatio_LIST,countCopy,countDelete,countIndel,countPoint,countPointOffset,food1_AVE,food1_LIST,food2_AVE,food2_LIST,food3_AVE,food3_LIST,food4_AVE,food4_LIST,food5_AVE,food5_LIST,genomeLength,optimizeValue,otherHits_AVE,otherHits_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,wallHits_AVE,wallHits_LIST,snapshotAncestors_LIST,update
80001,3,1,0.500000,"1,0",1,0,0,25,0,11.500000,"13,10",0.000000,"0,0",0.000000,"0,0",9.000000,"8,10",0.000000,"0,0",5596,10.000000,5.500000,"11,0",10.000000,"10.000000,10.000000",10.500000,"11,10",799,0.000000,"0,0","79031,79028,79002,79089,79010,79052,79086,79065,79076,79032,79047,79016,79095,79053,79090,79038,79088,79071,79066,79013,79092,79030,79067,79033,79041,79018,79042,79005,79006,79085,79094,79057,79048,79040,79077,79003,79082,79054,79008,79045,79080,79063,79100,79026,79023,79074,79037,79012,79091,79058,79096,79017,79059,79022,79020,79099,79027,79078,79036,79073,79046,79004,79083,79035,79072,79056,79029,79024,79014,79049",800
80002,4,1,1.000000,"1,1",0,0,0,25,0,10.000000,"5,15",0.500000,"1,0",0.000000,"0,0",9.000000,"10,8",0.000000,"0,0",5298,11.000000,2.500000,"4,1",11.000000,"8.000000,14.000000",8.500000,"8,9",799,0.000000,"0,0","79041,79054,79071,79024,79042,79005,79018,79037,79083,79004,79078,79058,79095,79016,79090,79053,79056,79088,79092,79013,79030,79023,79033,79066,79086,79049,79022,79017,79096,79059,79045,79082,79003,79040,79077,79048,79085,79006,79080,79026,79063,79100,79032,79036,79073,79002,79076,79008,79052,79035,79072,79038,79046,79029,79014,79057,79091,79012,79027,79020,79099,79065,79047,79089,79010,79067,79074,79094",800
80003,2,1,0.500000,"1,0",0,1,0,33,0,0.000000,"0,0",10.000000,"14,6",6.500000,"7,6",0.500000,"0,1",0.000000,"0,0",4724,10.000000,6.500000,"6,7",10.000000,"13.000000,7.000000",7.000000,"8,6",799,0.000000,"0,0","79065,79086,79049,79076,79002,79027,79040,79077,79003,79082,79038,79092,79013,79100,79026,79078,79057,79094,79020,79099,79090,79010,79089,79047,79035,79042,79096,79017,79022,79059,79014,79048,79085,79006,79080,79037,79074,79032,79008,79045,79012,79091,79054,79033,79067,79030,79005,79073,79036,79056,79053,79004,79083,79023,79016,79095,79071,79088,79024,79072,79029,79066,79052,79063,79041,79058,79018,79046",800
80004,1,1,1.500000,"1,2",0,0,0,31,0,0.000000,"0,0",12.000000,"10,14",0.000000,"0,0",0.000000,"0,0",8.000000,"12,4",5135,11.500000,3.000000,"1,5",11.500000,"13.000000,10.000000",8.500000,"9,8",799,0.000000,"0,0","79065,79037,79072,79038,79063,79026,79100,79027,79002,79076,79040,79077,79003,79082,79008,79045,79053,79016,79095,79014,79088,79057,79094,79020,79099,79024,79066,79049,79030,79056,79042,79048,79085,79006,79073,79036,79058,79074,79029,79005,79022,79017,79096,79041,79078,79089,79010,79054,79023,79091,79012,79086,79080,79046,79083,79004,79052,79018,79032,79067,79033,79092,79013,79071,79059,79090,79035,79028,79047,79031",800
80005,2,1,1.500000,"2,1",0,0,0,30,0,0.000000,"0,0",0.000000,"0,0",6.500000,"5,8",0.000000,"0,0",13.500000,"13,14",5255,13.500000,2.500000,"3,2",13.500000,"11.000000,16.000000",6.500000,"7,6",799,0.000000,"0,0","79041,79065,79095,79016,79076,79032,79047,79053,79090,79038,79071,79054,79057,79008,79045,79082,79003,79033,79042,79005,79086,79049,79088,79014,79066,79029,79024,79018,79092,79013,79067,79030,79006,79085,79048,79040,79077,79052,79010,79089,79094,79080,79063,79100,79026,79023,79074,79037,79012,79091,79058,79017,79096,79059,79022,79020,79099,79027,79078,79036,79073,79046,79004,79083,79035,79072,79056,79002",800
80006,4,1,1.500000,"2,1",0,1,0,28,0,12.500000,"10,15",0.000000,"0,0",0.000000,"0,0",7.000000,"2,12",0.500000,"1,0",5916,11.500000,2.000000,"2,2",11.500000,"8.000000,15.000000",8.500000,"5,12",799,0.000000,"0,0","79002,79040,79023,79088,79071,79012,79091,79054,79013,79092,79067,79030,79038,79032,79076,79099,79020,79024,79042,79072,79035,79018,79089,79010,79004,79083,79090,79053,79059,79022,79096,79058,79047,79065,79057,79094,79037,79074,79077,79016,79095,79033,79100,79026,79063,79066,79029,79046,79085,79006,79080,79078,79027,79048,79052,79086,79056,79073,79036,79003,79082,79045,79008,79014,79049,79005,79041",800
80007,3,1,1.500000,"1,2",0,0,0,31,0,0.000000,"0,0",7.000000,"8,6",0.000000,"0,0",0.000000,"0,0",13.500000,"12,15",5504,10.500000,2.000000,"2,2",10.500000,"10.000000,11.000000",10.000000,"10,10",799,0.000000,"0,0","79024,79089,79010,79052,79086,79065,79076,79032,79047,79016,79095,79053,79090,79038,79088,79071,79066,79013,79092,79030,79067,79033,79041,79018,79042,79005,79006,79085,79094,79057,79048,79040,79077,79003,79082,79054,79008,79045,79080,79063,79100,79026,79023,79074,79037,79012,79091,79058,79096,79017,79059,79022,79020,79099,79027,79078,79036,79073,79046,79004,79083,79035,79072,79056,79049,79031,79028,79029,79014",800
80008,1,1,1.000000,"1,1",0,0,0,26,0,11.000000,"11,11",0.000000,"0,0",0.000000,"0,0",9.500000,"7,12",0.000000,"0,0",5027,10.000000,3.500000,"2,5",10.000000,"10.000000,10.000000",10.500000,"8,13",799,0.000000,"0,0","79047,79059,79058,79090,79065,79032,79035,79072,79002,79076,79023,79053,79016,79095,79027,79026,79100,79063,79045,79008,79082,79003,79094,79077,79014,79088,79067,79033,79042,79037,79074,79017,79096,79022,79029,79066,79049,79046,79083,79004,79013,79092,79078,79073,79036,79071,79038,79020,79099,79048,79085,79006,79080,79086,79024,79005,79018,79052,79089,79010,79054,79012,79091,79057,79040,79056,79030,79041",800
80009,2,1,1.000000,"1,1",1,0,0,22,0,14.500000,"17,12",0.000000,"0,0",0.000000,"0,0",9.000000,"9,9",0.000000,"0,0",5853,8.500000,1.500000,"1,2",8.500000,"10.000000,7.000000",15.000000,"16,14",799,0.000000,"0,0","79024,79027,79033,79013,79092,79071,79083,79004,79038,79031,79099,79020,79073,79036,79086,79049,79048,79028,79065,79022,79056,79005,79037,79067,79030,79041,79063,79058,79095,79016,79047,79010,79089,79053,79090,79023,79052,79072,79035,79018,79074,79040,79077,79046,79032,79100,79026,79076,79094,79057,79029,79066,79080,79006,79085,79045,79008,79003,79082,79014,79088,79054,79096,79017,79091,79012,79042,79059,79078,79002",800
80010,3,1,1.000000,"1,1",0,0,0,32,0,0.000000,"0,0",12.500000,"8,17",7.500000,"5,10",0.000000,"0,0",0.000000,"0,0",5282,12.000000,6.500000,"9,4",12.000000,"7.000000,17.000000",8.000000,"6,10",799,0.000000,"0,0","79014,79089,79010,79052,79086,79065,79076,79032,79047,79016,79095,79053,79090,79038,79088,79071,79066,79013,79092,79030,79067,79033,79041,79018,79042,79005,79006,79085,79094,79057,79048,79040,79077,79003,79082,79054,79008,79045,79080,79063,79100,79026,79023,79074,79037,79012,79091,79058,79017,79096,79059,79022,79020,79099,79027,79078,79036,79073,79046,79004,79083,79035,79072,79056,79029,79002,79024,79049",800
