ID,Simple_numOffspring,alive,consumptionRatio_AVE,consumptionRatio_LIST,countCopy,countDelete,countIndel,countPoint,countPointOffset,food1_AVE,food1_LIST,food2_AVE,food2_LIST,food3_AVE,food3_LIST,food4_AVE,food4_LIST,food5_AVE,food5_LIST,genomeLength,optimizeValue,otherHits_AVE,otherHits_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,wallHits_AVE,wallHits_LIST,snapshotAncestors_LIST,update
27001,5,1,1.000000,"1,1",0,1,0,30,0,0.000000,"0,0",6.500000,"7,6",0.500000,"1,0",0.000000,"0,0",13.500000,"16,11",4462,12.000000,1.000000,"1,1",12.000000,"14.000000,10.000000",8.500000,"10,7",269,0.000000,"0,0","26035,26061,26050,26056,26041,26078,26073,26036,26094,26020,26057,26017,26054,26091,26040,26070,26033,26092,26013,26044,26024,26095,26016,26032,26029,26083,26046,26087,26008,26011,26090,26045,26059,26093,26014,26037,26074,26023,26030,26051,26006,26085,26062,26055,26072,26018,26097,26028,26065,26019,26031,26086,26007,26009,26084,26005,26022,26071,26021,26100,26080,26001,26038,26076,26064,26075,26066,26067,26042,26010,26048,26025",270
27002,3,1,1.500000,"2,1",0,0,0,27,0,0.000000,"0,0",0.000000,"0,0",9.000000,"14,4",7.000000,"5,9",0.000000,"0,0",4642,10.000000,4.500000,"1,8",10.000000,"11.000000,9.000000",6.000000,"8,4",269,0.000000,"0,0","26061,26072,26073,26036,26014,26093,26040,26086,26020,26099,26057,26094,26046,26009,26070,26097,26018,26041,26092,26013,26055,26032,26066,26045,26019,26056,26087,26008,26050,26042,26059,26024,26074,26048,26010,26038,26075,26001,26080,26006,26085,26047,26022,26090,26011,26016,26095,26100,26021,26029,26076,26064,26031,26054,26017,26091,26044,26037,26071,26030,26067,26084,26005,26065,26028,26033,26083,26069,26023,26078,26051,26062",270
27003,2,1,1.000000,"1,1",0,1,0,27,0,9.000000,"7,11",0.500000,"1,0",0.000000,"0,0",8.500000,"10,7",0.000000,"0,0",4442,8.500000,2.000000,"2,2",8.500000,"8.000000,9.000000",9.500000,"10,9",269,0.000000,"0,0","26048,26075,26061,26010,26056,26050,26014,26093,26041,26078,26040,26017,26091,26054,26074,26037,26070,26033,26036,26073,26084,26005,26087,26008,26019,26006,26085,26080,26001,26029,26046,26023,26038,26057,26094,26020,26030,26011,26090,26059,26022,26044,26051,26062,26055,26072,26071,26100,26021,26076,26097,26095,26016,26086,26007,26024,26045,26032,26064,26092,26013,26031,26028,26065,26083,26009,26035,26067,26025,26042,26066",270
27004,0,1,0.500000,"0,1",1,0,0,24,0,0.000000,"0,0",5.500000,"4,7",3.500000,"4,3",0.500000,"1,0",0.000000,"0,0",4917,5.500000,1.000000,"2,0",5.500000,"4.000000,7.000000",4.000000,"5,3",269,0.000000,"0,0","26010,26072,26032,26069,26048,26038,26067,26030,26064,26073,26036,26092,26013,26055,26091,26017,26054,26070,26033,26084,26005,26042,26075,26008,26087,26019,26014,26093,26051,26035,26023,26029,26041,26078,26024,26061,26062,26009,26046,26083,26094,26057,26099,26020,26086,26007,26066,26037,26071,26085,26006,26001,26080,26097,26031,26076,26044,26016,26095,26100,26021,26022,26059,26040,26065,26028,26050,26074,26090,26011,26045,26056,26025",270
27005,5,1,0.500000,"1,0",0,0,0,22,0,0.000000,"0,0",4.000000,"6,2",0.000000,"0,0",0.000000,"0,0",7.500000,"13,2",4517,8.000000,0.000000,"0,0",8.000000,"14.000000,2.000000",3.500000,"5,2",269,0.000000,"0,0","26075,26064,26051,26014,26093,26044,26041,26078,26059,26022,26090,26011,26092,26013,26067,26030,26076,26080,26001,26040,26073,26036,26050,26019,26056,26023,26037,26074,26048,26032,26029,26046,26024,26061,26010,26008,26087,26045,26025,26062,26071,26020,26099,26094,26057,26054,26017,26091,26033,26070,26066,26042,26018,26097,26086,26031,26009,26055,26006,26085,26028,26065,26005,26084,26016,26095,26100,26021,26083,26038,26069,26072",270
27006,3,1,1.000000,"1,1",0,0,0,21,0,0.000000,"0,0",6.000000,"6,6",9.000000,"9,9",0.000000,"0,0",0.000000,"0,0",4759,8.500000,1.000000,"1,1",8.500000,"8.000000,9.000000",6.500000,"7,6",269,0.000000,"0,0","26035,26061,26083,26016,26095,26090,26011,26013,26092,26078,26041,26024,26073,26036,26018,26097,26080,26001,26084,26005,26042,26030,26067,26100,26021,26076,26022,26059,26009,26075,26038,26055,26072,26037,26065,26028,26029,26066,26086,26007,26044,26010,26071,26014,26093,26051,26048,26006,26085,26033,26070,26019,26064,26025,26062,26045,26020,26094,26057,26054,26017,26091,26031,26040,26047,26046,26023,26074,26032,26008,26087",270
27007,0,1,0.000000,"0,0",0,0,0,20,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",4681,0.000000,0.000000,"0,0",0.000000,"0.000000,0.000000",0.000000,"0,0",269,0.000000,"0,0","26042,26066,26025,26048,26014,26093,26041,26078,26040,26017,26091,26054,26074,26037,26070,26033,26036,26073,26084,26005,26087,26008,26019,26006,26085,26080,26001,26029,26046,26023,26038,26057,26094,26020,26030,26011,26090,26059,26022,26044,26051,26062,26055,26072,26071,26100,26021,26076,26097,26095,26016,26007,26086,26024,26045,26032,26064,26092,26013,26031,26028,26065,26083,26009,26067,26050,26061,26056,26010",270
27008,1,1,1.000000,"1,1",0,1,0,23,0,0.000000,"0,0",3.500000,"6,1",0.000000,"0,0",0.500000,"1,0",2.500000,"3,2",4654,4.000000,0.000000,"0,0",4.000000,"6.000000,2.000000",2.500000,"4,1",269,0.000000,"0,0","26072,26066,26029,26044,26024,26078,26041,26087,26008,26070,26033,26067,26030,26090,26011,26036,26073,26040,26037,26091,26054,26017,26020,26071,26009,26006,26085,26080,26001,26097,26038,26035,26086,26022,26084,26005,26042,26019,26093,26014,26062,26057,26094,26055,26013,26092,26021,26100,26016,26095,26031,26065,26028,26064,26076,26032,26051,26075,26048,26050,26059,26047,26056,26083,26046,26074,26045,26023",270
27009,4,1,1.500000,"2,1",0,0,0,37,0,0.000000,"0,0",4.500000,"5,4",0.000000,"0,0",0.000000,"0,0",10.000000,"15,5",4628,9.500000,1.500000,"1,2",9.500000,"15.000000,4.000000",5.000000,"5,5",269,0.000000,"0,0","26056,26010,26050,26059,26022,26073,26036,26041,26078,26017,26091,26054,26071,26074,26037,26070,26033,26080,26001,26006,26085,26051,26072,26061,26046,26048,26016,26095,26025,26042,26067,26030,26029,26066,26032,26100,26021,26038,26019,26055,26092,26013,26062,26031,26014,26093,26040,26018,26097,26076,26044,26007,26086,26009,26005,26084,26045,26065,26028,26024,26020,26094,26057,26064,26075,26083,26023,26090,26011,26008,26087",270
27010,1,1,1.000000,"1,1",0,0,0,25,0,5.000000,"4,6",0.000000,"0,0",0.000000,"0,0",5.500000,"6,5",0.000000,"0,0",4781,6.000000,0.000000,"0,0",6.000000,"5.000000,7.000000",4.500000,"5,4",269,0.000000,"0,0","26066,26041,26047,26050,26071,26091,26054,26017,26016,26095,26021,26100,26080,26001,26031,26028,26065,26064,26076,26059,26022,26051,26014,26093,26048,26035,26032,26067,26038,26075,26042,26009,26033,26070,26057,26094,26020,26037,26078,26056,26019,26083,26046,26074,26045,26008,26087,26090,26011,26006,26085,26055,26013,26092,26062,26029,26086,26007,26084,26005,26036,26073,26030,26024,26044,26040,26023,26097,26018,26025,26072",270
