ID,Simple_numOffspring,alive,consumptionRatio_AVE,consumptionRatio_LIST,countCopy,countDelete,countIndel,countPoint,countPointOffset,food1_AVE,food1_LIST,food2_AVE,food2_LIST,food3_AVE,food3_LIST,food4_AVE,food4_LIST,food5_AVE,food5_LIST,genomeLength,optimizeValue,otherHits_AVE,otherHits_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,wallHits_AVE,wallHits_LIST,snapshotAncestors_LIST,update
33001,2,1,2.500000,"2,3",1,0,0,22,0,0.500000,"1,0",0.000000,"0,0",3.500000,"4,3",0.000000,"0,0",0.000000,"0,0",5045,3.000000,0.500000,"0,1",3.000000,"3.000000,3.000000",1.000000,"2,0",329,0.000000,"0,0","32063,32077,32044,32042,32016,32092,32013,32028,32062,32079,32020,32024,32061,32035,32069,32100,32001,32080,32038,32037,32074,32091,32012,32033,32073,32056,32015,32052,32086,32007,32059,32043,32030,32060,32097,32068,32034,32004,32083,32046,32002,32081,32027,32064,32076,32054,32017,32096,32022,32088,32093,32014,32051,32058,32045,32089,32010,32047,32005,32084,32006,32085,32055,32098,32057,32053,32075",330
33002,1,1,1.000000,"0,2",0,0,0,15,0,9.500000,"9,10",0.500000,"0,1",0.000000,"0,0",6.000000,"9,3",0.000000,"0,0",4813,9.500000,0.500000,"0,1",9.500000,"10.000000,9.000000",6.500000,"8,5",329,0.000000,"0,0","32033,32093,32014,32056,32030,32007,32086,32081,32002,32012,32091,32074,32037,32051,32088,32047,32010,32089,32016,32004,32083,32054,32024,32061,32069,32035,32043,32080,32001,32097,32020,32057,32045,32076,32052,32015,32063,32100,32021,32046,32006,32085,32068,32034,32077,32058,32092,32013,32073,32022,32017,32096,32062,32028,32079,32038,32027,32064,32005,32084,32044,32049,32065,32060,32059,32042,32098,32053,32075,32055",330
33003,1,1,1.000000,"2,0",0,0,0,20,0,0.000000,"0,0",3.500000,"1,6",0.000000,"0,0",0.000000,"0,0",5.500000,"5,6",4704,5.500000,1.000000,"2,0",5.500000,"4.000000,7.000000",3.500000,"2,5",329,0.000000,"0,0","32065,32057,32058,32059,32022,32073,32055,32020,32021,32100,32015,32033,32068,32034,32049,32086,32007,32069,32027,32064,32005,32084,32035,32001,32080,32098,32061,32024,32074,32044,32081,32002,32054,32006,32085,32053,32016,32047,32028,32076,32092,32013,32097,32060,32046,32079,32042,32089,32010,32075,32038,32045,32062,32051,32014,32093,32088,32056,32037,32096,32017,32091,32012,32083,32004,32043,32030,32052",330
33004,0,1,0.500000,"1,0",0,0,0,23,0,4.000000,"6,2",0.500000,"0,1",0.000000,"0,0",4.000000,"5,3",0.000000,"0,0",4838,3.000000,3.500000,"2,5",3.000000,"4.000000,2.000000",5.500000,"7,4",329,0.000000,"0,0","32063,32077,32058,32059,32022,32073,32055,32020,32021,32100,32015,32033,32068,32034,32049,32086,32007,32069,32027,32064,32005,32084,32035,32001,32080,32098,32061,32024,32074,32044,32081,32002,32054,32006,32085,32053,32016,32047,32028,32076,32092,32013,32097,32060,32046,32079,32042,32089,32010,32075,32038,32045,32062,32051,32093,32014,32088,32056,32037,32096,32017,32091,32012,32083,32004,32057,32043,32052,32030,32065",330
33005,4,1,5.500000,"9,2",0,1,0,28,0,0.000000,"0,0",0.000000,"0,0",0.500000,"0,1",7.000000,"9,5",0.000000,"0,0",4525,7.000000,1.000000,"0,2",7.000000,"9.000000,5.000000",0.500000,"0,1",329,0.000000,"0,0","32098,32063,32077,32062,32045,32017,32096,32054,32028,32065,32022,32059,32002,32081,32005,32084,32042,32068,32027,32064,32056,32030,32013,32092,32075,32073,32016,32053,32097,32020,32074,32037,32044,32047,32010,32089,32083,32004,32015,32079,32100,32034,32046,32069,32035,32085,32006,32043,32091,32012,32049,32086,32007,32060,32058,32024,32061,32038,32080,32001,32093,32014,32051,32088,32076,32052,32055,32057",330
33006,3,1,4.500000,"2,7",0,0,0,25,0,0.000000,"0,0",3.000000,"5,1",15.500000,"16,15",0.000000,"0,0",0.000000,"0,0",4795,14.500000,1.500000,"1,2",14.500000,"14.000000,15.000000",4.000000,"7,1",329,0.000000,"0,0","32086,32007,32049,32035,32062,32058,32083,32004,32047,32010,32089,32044,32024,32061,32027,32064,32030,32055,32015,32052,32075,32038,32001,32080,32060,32033,32065,32028,32042,32079,32059,32022,32073,32085,32006,32043,32068,32092,32013,32054,32096,32017,32012,32091,32020,32046,32084,32005,32056,32016,32053,32081,32002,32076,32037,32074,32088,32093,32014,32051,32069,32034,32045,32021,32100,32097,32057,32063,32098,32077",330
33007,1,1,1.500000,"1,2",0,0,0,25,0,0.000000,"0,0",2.500000,"4,1",6.500000,"8,5",0.000000,"0,0",0.000000,"0,0",4826,5.000000,0.000000,"0,0",5.000000,"6.000000,4.000000",4.000000,"6,2",329,0.000000,"0,0","32077,32063,32080,32001,32043,32064,32027,32062,32015,32100,32021,32016,32053,32076,32002,32081,32037,32074,32075,32038,32083,32004,32034,32068,32058,32044,32007,32086,32061,32024,32092,32013,32065,32028,32051,32088,32093,32014,32079,32005,32084,32042,32049,32097,32045,32020,32054,32012,32091,32096,32017,32006,32085,32073,32022,32069,32035,32047,32089,32010,32060,32033,32052,32059,32055,32030,32046,32056",330
33008,2,1,1.500000,"1,2",0,0,0,19,0,8.500000,"13,4",0.000000,"0,0",0.000000,"0,0",6.000000,"11,1",0.000000,"0,0",4677,8.000000,5.000000,"0,10",8.000000,"13.000000,3.000000",6.500000,"11,2",329,0.000000,"0,0","32065,32049,32001,32080,32043,32045,32034,32073,32005,32084,32016,32053,32004,32083,32097,32060,32068,32056,32022,32024,32007,32086,32063,32021,32100,32015,32046,32051,32014,32093,32088,32074,32020,32057,32054,32091,32012,32069,32076,32002,32081,32047,32061,32098,32035,32052,32010,32089,32055,32030,32077,32044,32058,32092,32013,32075,32038,32042,32079,32059,32017,32096,32028,32062,32006,32085,32037,32027,32064,32033",330
33009,2,1,9.000000,"11,7",0,0,0,25,0,0.000000,"0,0",0.000000,"0,0",9.000000,"11,7",0.000000,"0,0",0.000000,"0,0",4874,9.000000,0.000000,"0,0",9.000000,"11.000000,7.000000",0.000000,"0,0",329,0.000000,"0,0","32065,32049,32100,32016,32089,32010,32052,32046,32020,32057,32061,32024,32006,32085,32080,32001,32043,32076,32002,32081,32044,32092,32013,32058,32030,32064,32097,32060,32073,32028,32062,32059,32022,32096,32017,32042,32005,32084,32079,32047,32038,32037,32074,32045,32068,32007,32086,32012,32091,32035,32069,32051,32093,32014,32083,32004,32015,32056,32088,32063,32053,32034,32054,32098,32055,32077,32075,32027",330
33010,0,1,8.000000,"8,8",0,1,0,19,0,0.000000,"0,0",0.000000,"0,0",8.000000,"8,8",0.000000,"0,0",0.000000,"0,0",4197,8.000000,0.500000,"0,1",8.000000,"8.000000,8.000000",0.000000,"0,0",329,0.000000,"0,0","32049,32065,32002,32081,32086,32007,32012,32091,32054,32017,32096,32047,32010,32089,32034,32085,32006,32044,32061,32098,32030,32022,32059,32042,32080,32001,32043,32060,32057,32020,32051,32088,32015,32052,32038,32068,32045,32056,32093,32014,32013,32092,32058,32077,32076,32079,32084,32005,32062,32028,32073,32037,32074,32027,32064,32016,32004,32083,32046,32063,32100,32097,32024,32069,32055,32033,32035,32053,32075",330
33011,4,1,1.500000,"2,1",0,0,0,31,0,0.000000,"0,0",0.000000,"0,0",1.000000,"1,1",4.000000,"5,3",0.000000,"0,0",4782,4.000000,1.000000,"2,0",4.000000,"5.000000,3.000000",1.000000,"1,1",329,0.000000,"0,0","32065,32049,32002,32081,32086,32007,32012,32091,32054,32017,32096,32047,32010,32089,32034,32085,32006,32044,32061,32098,32030,32022,32059,32042,32080,32001,32043,32060,32057,32020,32051,32088,32015,32052,32038,32068,32045,32056,32093,32014,32013,32092,32058,32077,32076,32079,32084,32005,32062,32028,32073,32037,32074,32027,32064,32016,32004,32083,32046,32063,32021,32100,32097,32024,32069,32055,32033,32035,32053,32075",330
33012,1,1,1.000000,"1,1",0,0,0,29,0,0.000000,"0,0",4.500000,"6,3",4.000000,"3,5",0.000000,"0,0",0.000000,"0,0",4721,5.500000,0.000000,"0,0",5.500000,"5.000000,6.000000",3.000000,"4,2",329,0.000000,"0,0","32043,32022,32059,32024,32058,32056,32073,32013,32092,32030,32068,32004,32083,32055,32046,32016,32035,32069,32002,32081,32076,32097,32021,32100,32093,32014,32044,32001,32080,32038,32047,32010,32089,32084,32005,32015,32052,32020,32057,32060,32007,32086,32049,32006,32085,32027,32064,32051,32096,32017,32012,32091,32074,32065,32028,32045,32079,32042,32062,32063,32077,32098,32054,32075,32053,32037,32088,32061,32034",330
33013,1,1,0.500000,"0,1",0,0,0,20,0,0.000000,"0,0",0.000000,"0,0",0.500000,"1,0",1.000000,"1,1",0.000000,"0,0",4880,1.000000,4.500000,"2,7",1.000000,"1.000000,1.000000",0.500000,"1,0",329,0.000000,"0,0","32055,32065,32049,32033,32030,32064,32027,32020,32057,32076,32084,32005,32047,32010,32089,32073,32045,32028,32044,32062,32022,32096,32017,32059,32079,32042,32061,32024,32093,32014,32051,32012,32091,32043,32080,32001,32060,32097,32054,32074,32037,32058,32007,32086,32052,32015,32088,32069,32035,32046,32002,32081,32021,32100,32006,32085,32013,32092,32016,32053,32034,32068,32075,32038,32083,32004,32098,32056,32077,32063",330
33014,0,1,1.000000,"1,1",0,0,0,35,0,0.000000,"0,0",6.000000,"6,6",0.000000,"0,0",0.000000,"0,0",8.000000,"4,12",4772,9.500000,0.500000,"1,0",9.500000,"8.000000,11.000000",4.500000,"2,7",329,0.000000,"0,0","32001,32080,32043,32045,32034,32073,32005,32084,32016,32053,32004,32083,32097,32060,32068,32056,32022,32024,32007,32086,32063,32100,32015,32046,32051,32014,32093,32088,32074,32020,32057,32054,32091,32012,32069,32076,32002,32081,32047,32061,32098,32035,32052,32010,32089,32055,32030,32077,32044,32058,32092,32013,32075,32038,32042,32079,32059,32017,32096,32028,32062,32006,32085,32037,32027,32064,32065,32049,32033",330
33015,2,1,3.000000,"2,4",0,0,0,18,0,0.000000,"0,0",0.500000,"1,0",4.500000,"5,4",0.000000,"0,0",0.000000,"0,0",4675,4.500000,8.000000,"1,15",4.500000,"5.000000,4.000000",0.500000,"1,0",329,0.000000,"0,0","32086,32007,32049,32035,32062,32058,32083,32004,32047,32010,32089,32044,32024,32061,32027,32064,32030,32055,32015,32052,32075,32038,32001,32080,32060,32033,32065,32028,32042,32079,32059,32022,32073,32085,32006,32043,32068,32092,32013,32054,32096,32017,32012,32091,32020,32046,32084,32005,32056,32016,32053,32081,32002,32076,32037,32074,32088,32093,32014,32051,32069,32034,32045,32021,32100,32097,32057,32098,32077,32063",330
