update,ID,Simple_numOffspring,alive,ancestors_AVE,ancestors_LIST,consumptionRatio_AVE,consumptionRatio_LIST,countCopy,countDelete,countIndel,countPoint,countPointOffset,food1_AVE,food1_LIST,food2_AVE,food2_LIST,food3_AVE,food3_LIST,food4_AVE,food4_LIST,food5_AVE,food5_LIST,genomeLength,optimizeValue,otherHits_AVE,otherHits_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,wallHits_AVE,wallHits_LIST
300,30001,2,1,29002.000000,"29002",0.500000,"0,1",20,29,0,6081,0,6.500000,"9,4",3.500000,"5,2",3.000000,"6,0",0.000000,"0,0",7.000000,"4,10",3146,8.000000,11.500000,"9,14",8.000000,"7.000000,9.000000",12.000000,"17,7",299,0.000000,"0,0"
300,30097,2,1,29002.000000,"29002",0.000000,"0,0",21,27,0,6112,0,5.500000,"5,6",7.000000,"9,5",3.500000,"5,2",0.500000,"1,0",4.000000,"4,4",4057,4.500000,10.500000,"6,15",4.500000,"4.000000,5.000000",16.000000,"20,12",299,1.500000,"3,0"
300,30096,2,1,29063.000000,"29063",10.500000,"11,10",17,26,0,4930,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",10.500000,"11,10",0.000000,"0,0",2105,10.500000,6.500000,"1,12",10.500000,"11.000000,10.000000",0.000000,"0,0",299,0.500000,"1,0"
300,30082,2,1,29063.000000,"29063",7.500000,"8,7",17,26,0,4924,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",7.500000,"8,7",0.000000,"0,0",2105,7.500000,14.500000,"7,22",7.500000,"8.000000,7.000000",0.000000,"0,0",299,2.500000,"4,1"
300,30005,2,1,29039.000000,"29039",3.500000,"1,6",23,29,0,6017,0,0.000000,"0,0",0.500000,"1,0",4.500000,"3,6",0.000000,"0,0",0.000000,"0,0",2580,4.000000,1.500000,"3,0",4.000000,"2.000000,6.000000",1.000000,"2,0",299,0.000000,"0,0"
300,30068,1,1,29002.000000,"29002",0.500000,"0,1",20,27,0,6126,0,5.000000,"6,4",7.000000,"9,5",2.000000,"4,0",0.000000,"0,0",6.500000,"3,10",3547,5.000000,9.500000,"9,10",5.000000,"3.000000,7.000000",15.500000,"19,12",299,1.500000,"0,3"
300,30061,1,1,29075.000000,"29075",0.000000,"0,0",20,27,0,6072,0,4.000000,"2,6",4.000000,"4,4",4.500000,"3,6",0.000000,"0,0",5.000000,"7,3",3547,3.500000,14.000000,"15,13",3.500000,"5.000000,2.000000",14.000000,"11,17",299,0.500000,"0,1"
300,30056,1,1,29063.000000,"29063",3.500000,"3,4",16,26,0,4887,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",3.500000,"3,4",0.000000,"0,0",1672,3.500000,5.000000,"0,10",3.500000,"3.000000,4.000000",0.000000,"0,0",299,7.000000,"14,0"
300,30033,1,1,29075.000000,"29075",0.000000,"0,0",20,27,0,6069,0,5.000000,"6,4",8.000000,"9,7",5.000000,"3,7",0.500000,"1,0",4.500000,"3,6",3547,10.500000,8.500000,"9,8",10.500000,"11.000000,10.000000",12.500000,"11,14",299,0.500000,"1,0"
300,30032,2,1,29063.000000,"29063",7.500000,"9,6",16,26,0,4888,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",7.500000,"9,6",0.000000,"0,0",1672,7.500000,6.500000,"6,7",7.500000,"9.000000,6.000000",0.000000,"0,0",299,1.000000,"1,1"
300,30030,1,1,29063.000000,"29063",5.000000,"1,9",16,26,0,4888,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",5.000000,"1,9",0.000000,"0,0",1672,5.000000,9.000000,"16,2",5.000000,"1.000000,9.000000",0.000000,"0,0",299,0.000000,"0,0"
300,30019,2,1,29075.000000,"29075",0.000000,"0,0",20,28,0,6081,0,6.000000,"4,8",3.500000,"4,3",3.500000,"3,4",0.000000,"0,0",9.000000,"11,7",3316,7.000000,11.500000,"11,12",7.000000,"7.000000,7.000000",15.000000,"15,15",299,0.000000,"0,0"
300,30013,4,1,29039.000000,"29039",5.000000,"5,5",23,29,0,6023,0,0.000000,"0,0",1.500000,"2,1",13.500000,"17,10",0.000000,"0,0",0.000000,"0,0",2580,12.500000,1.500000,"2,1",12.500000,"15.000000,10.000000",2.500000,"4,1",299,0.000000,"0,0"
