update,ID,Simple_numOffspring,alive,ancestors_AVE,ancestors_LIST,consumptionRatio_AVE,consumptionRatio_LIST,countCopy,countDelete,countIndel,countPoint,countPointOffset,food1_AVE,food1_LIST,food2_AVE,food2_LIST,food3_AVE,food3_LIST,food4_AVE,food4_LIST,food5_AVE,food5_LIST,genomeLength,optimizeValue,otherHits_AVE,otherHits_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,wallHits_AVE,wallHits_LIST
680,68099,1,1,67050.000000,"67050",7.000000,"8,6",43,40,0,10511,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",7.000000,"8,6",0.000000,"0,0",5039,7.000000,3.500000,"2,5",7.000000,"8.000000,6.000000",0.000000,"0,0",679,0.000000,"0,0"
680,68090,1,1,67013.000000,"67013",0.000000,"0,0",35,45,0,11165,0,5.000000,"4,6",4.000000,"2,6",3.000000,"4,2",0.000000,"0,0",7.500000,"4,11",1976,6.500000,10.500000,"12,9",6.500000,"4.000000,9.000000",13.000000,"10,16",679,3.500000,"7,0"
680,68078,2,1,67050.000000,"67050",2.000000,"0,4",41,40,0,10491,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",2.000000,"0,4",0.000000,"0,0",4644,2.000000,0.000000,"0,0",2.000000,"0.000000,4.000000",0.000000,"0,0",679,0.000000,"0,0"
680,68073,3,1,67061.000000,"67061",10.000000,"6,14",52,53,0,11663,0,0.000000,"0,0",0.000000,"0,0",10.000000,"6,14",0.000000,"0,0",0.000000,"0,0",2968,10.000000,0.500000,"0,1",10.000000,"6.000000,14.000000",0.000000,"0,0",679,0.000000,"0,0"
680,68071,1,1,67050.000000,"67050",5.500000,"9,2",43,38,0,10493,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",5.500000,"9,2",0.000000,"0,0",5828,5.500000,8.000000,"2,14",5.500000,"9.000000,2.000000",0.000000,"0,0",679,0.000000,"0,0"
680,68006,2,1,67034.000000,"67034",9.500000,"5,14",48,52,0,11580,0,0.000000,"0,0",0.000000,"0,0",9.500000,"5,14",0.000000,"0,0",0.000000,"0,0",1888,9.500000,7.000000,"0,14",9.500000,"5.000000,14.000000",0.000000,"0,0",679,0.000000,"0,0"
680,68067,3,1,67013.000000,"67013",0.000000,"0,0",36,45,0,11169,0,4.500000,"3,6",7.500000,"8,7",3.500000,"5,2",0.500000,"0,1",9.500000,"10,9",2124,7.000000,6.000000,"7,5",7.000000,"7.000000,7.000000",18.500000,"19,18",679,0.500000,"0,1"
680,68008,1,1,67050.000000,"67050",6.500000,"1,12",43,40,0,10508,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",6.500000,"1,12",0.000000,"0,0",5039,6.500000,13.500000,"20,7",6.500000,"1.000000,12.000000",0.000000,"0,0",679,0.000000,"0,0"
680,68042,1,1,67034.000000,"67034",1.500000,"1,2",48,52,0,11579,0,1.500000,"2,1",0.000000,"0,0",4.500000,"4,5",0.000000,"0,0",0.000000,"0,0",1888,4.000000,3.000000,"2,4",4.000000,"3.000000,5.000000",2.000000,"3,1",679,0.000000,"0,0"
680,68028,3,1,67086.000000,"67086",0.000000,"0,0",36,45,0,11128,0,4.000000,"4,4",5.500000,"6,5",7.000000,"6,8",0.000000,"0,0",5.000000,"3,7",2518,5.000000,8.500000,"8,9",5.000000,"7.000000,3.000000",16.500000,"12,21",679,3.500000,"6,1"
680,68027,1,1,67021.000000,"67021",0.000000,"0,0",35,45,0,11157,0,7.500000,"8,7",6.500000,"9,4",3.000000,"2,4",0.000000,"0,0",7.000000,"8,6",2220,6.000000,2.500000,"1,4",6.000000,"6.000000,6.000000",18.000000,"21,15",679,5.500000,"4,7"
680,68015,1,1,67061.000000,"67061",3.500000,"6,1",50,54,0,11623,0,0.500000,"0,1",0.000000,"0,0",4.500000,"6,3",0.000000,"0,0",0.000000,"0,0",1673,4.500000,0.000000,"0,0",4.500000,"6.000000,3.000000",0.500000,"0,1",679,0.000000,"0,0"
680,68014,2,1,67014.000000,"67014",12.500000,"14,11",41,40,0,10462,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",12.500000,"14,11",0.000000,"0,0",4615,12.500000,1.000000,"2,0",12.500000,"14.000000,11.000000",0.000000,"0,0",679,3.500000,"1,6"
