update,ID,Simple_numOffspring,alive,ancestors_AVE,ancestors_LIST,consumptionRatio_AVE,consumptionRatio_LIST,countCopy,countDelete,countIndel,countPoint,countPointOffset,food1_AVE,food1_LIST,food2_AVE,food2_LIST,food3_AVE,food3_LIST,food4_AVE,food4_LIST,food5_AVE,food5_LIST,genomeLength,optimizeValue,otherHits_AVE,otherHits_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,wallHits_AVE,wallHits_LIST
350,35090,1,1,34004.000000,"34004",5.500000,"10,1",21,27,0,5578,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",5.500000,"10,1",0.000000,"0,0",3190,5.500000,6.500000,"5,8",5.500000,"10.000000,1.000000",0.000000,"0,0",349,1.500000,"0,3"
350,35076,2,1,34021.000000,"34021",5.000000,"6,4",20,29,0,5555,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",5.000000,"6,4",0.000000,"0,0",2260,5.000000,3.500000,"7,0",5.000000,"6.000000,4.000000",0.000000,"0,0",349,0.000000,"0,0"
350,35071,1,1,34073.000000,"34073",0.000000,"0,0",20,29,0,6860,0,4.500000,"6,3",7.500000,"9,6",4.500000,"4,5",0.000000,"0,0",7.000000,"9,5",2569,5.000000,10.000000,"6,14",5.000000,"4.000000,6.000000",18.500000,"24,13",349,0.000000,"0,0"
350,35066,2,1,34058.000000,"34058",11.500000,"17,6",22,27,0,5643,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",11.500000,"17,6",0.000000,"0,0",3525,11.500000,28.000000,"5,51",11.500000,"17.000000,6.000000",0.000000,"0,0",349,0.500000,"1,0"
350,35065,2,1,34023.000000,"34023",0.000000,"0,0",20,29,0,6867,0,4.500000,"4,5",6.000000,"4,8",4.000000,"4,4",0.000000,"0,0",4.500000,"4,5",2597,5.500000,9.500000,"9,10",5.500000,"5.000000,6.000000",13.500000,"11,16",349,4.500000,"9,0"
350,35063,1,1,34043.000000,"34043",0.500000,"0,1",20,31,0,6864,0,8.500000,"6,11",3.500000,"3,4",2.500000,"2,3",0.000000,"0,0",3.000000,"5,1",2236,6.500000,15.000000,"16,14",6.500000,"5.000000,8.000000",11.000000,"11,11",349,0.000000,"0,0"
350,35048,2,1,34098.000000,"34098",4.500000,"3,6",21,29,0,5589,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",4.500000,"3,6",0.000000,"0,0",2482,4.500000,41.000000,"73,9",4.500000,"3.000000,6.000000",0.000000,"0,0",349,0.000000,"0,0"
350,35046,3,1,34095.000000,"34095",5.500000,"5,6",24,31,0,6480,0,0.000000,"0,0",0.000000,"0,0",5.500000,"5,6",0.000000,"0,0",0.000000,"0,0",1989,5.500000,1.000000,"0,2",5.500000,"5.000000,6.000000",0.000000,"0,0",349,0.000000,"0,0"
350,35039,2,1,34069.000000,"34069",0.000000,"0,0",21,28,0,6947,0,8.000000,"8,8",5.500000,"4,7",2.500000,"2,3",0.000000,"0,0",5.500000,"4,7",3496,6.500000,9.000000,"10,8",6.500000,"4.000000,9.000000",15.000000,"14,16",349,2.500000,"5,0"
350,35033,4,1,34095.000000,"34095",9.000000,"9,9",24,31,0,6477,0,0.000000,"0,0",0.000000,"0,0",9.000000,"9,9",0.000000,"0,0",0.000000,"0,0",1989,9.000000,0.000000,"0,0",9.000000,"9.000000,9.000000",0.000000,"0,0",349,0.000000,"0,0"
350,35025,2,1,34020.000000,"34020",4.000000,"4,4",24,31,0,6497,0,0.000000,"0,0",0.000000,"0,0",4.000000,"4,4",0.000000,"0,0",0.000000,"0,0",2061,4.000000,3.000000,"1,5",4.000000,"4.000000,4.000000",0.000000,"0,0",349,0.000000,"0,0"
350,35019,2,1,34023.000000,"34023",0.000000,"0,0",20,29,0,6884,0,8.000000,"11,5",6.500000,"8,5",0.500000,"1,0",0.000000,"0,0",6.000000,"7,5",2597,7.000000,9.500000,"6,13",7.000000,"10.000000,4.000000",14.000000,"17,11",349,1.500000,"0,3"
350,35013,3,1,34021.000000,"34021",4.500000,"7,2",20,29,0,5549,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",4.500000,"7,2",0.000000,"0,0",2260,4.500000,41.000000,"73,9",4.500000,"7.000000,2.000000",0.000000,"0,0",349,2.500000,"0,5"
350,35017,1,1,34099.000000,"34099",0.000000,"0,0",20,28,0,6887,0,5.500000,"5,6",6.500000,"6,7",3.500000,"3,4",0.000000,"0,0",3.500000,"3,4",3075,7.500000,13.000000,"15,11",7.500000,"8.000000,7.000000",11.500000,"9,14",349,0.000000,"0,0"
