update,ID,Simple_numOffspring,alive,ancestors_AVE,ancestors_LIST,consumptionRatio_AVE,consumptionRatio_LIST,countCopy,countDelete,countIndel,countPoint,countPointOffset,food1_AVE,food1_LIST,food2_AVE,food2_LIST,food3_AVE,food3_LIST,food4_AVE,food4_LIST,food5_AVE,food5_LIST,genomeLength,optimizeValue,otherHits_AVE,otherHits_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,wallHits_AVE,wallHits_LIST
890,89099,1,1,88063.000000,"88063",5.500000,"7,4",59,63,0,14296,0,0.000000,"0,0",0.000000,"0,0",5.500000,"7,4",0.000000,"0,0",0.000000,"0,0",2349,5.500000,9.500000,"9,10",5.500000,"7.000000,4.000000",0.000000,"0,0",889,0.000000,"0,0"
890,89094,2,1,88098.000000,"88098",6.000000,"4,8",79,67,0,17494,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",6.000000,"4,8",0.000000,"0,0",7859,6.000000,2.000000,"1,3",6.000000,"4.000000,8.000000",0.000000,"0,0",889,0.000000,"0,0"
890,89089,3,1,88098.000000,"88098",5.500000,"5,6",79,67,0,17496,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",5.500000,"5,6",0.000000,"0,0",7859,5.500000,25.000000,"5,45",5.500000,"5.000000,6.000000",0.000000,"0,0",889,0.000000,"0,0"
890,89004,2,1,88003.000000,"88003",1.000000,"1,1",45,50,0,13489,0,6.000000,"3,9",2.000000,"2,2",1.000000,"0,2",0.000000,"0,0",4.000000,"6,2",3020,6.000000,8.500000,"15,2",6.000000,"4.000000,8.000000",7.000000,"7,7",889,1.000000,"0,2"
890,89088,1,1,88063.000000,"88063",4.500000,"1,8",61,63,0,14307,0,0.000000,"0,0",0.000000,"0,0",4.500000,"1,8",0.000000,"0,0",0.000000,"0,0",2979,4.500000,57.500000,"83,32",4.500000,"1.000000,8.000000",0.000000,"0,0",889,0.000000,"0,0"
890,89083,2,1,88098.000000,"88098",6.000000,"8,4",79,68,0,17495,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",6.000000,"8,4",0.000000,"0,0",7486,6.000000,8.500000,"7,10",6.000000,"8.000000,4.000000",0.000000,"0,0",889,0.000000,"0,0"
890,89080,2,1,88100.000000,"88100",7.500000,"7,8",61,64,0,14317,0,0.000000,"0,0",0.000000,"0,0",7.500000,"7,8",0.000000,"0,0",0.000000,"0,0",2749,7.500000,16.000000,"24,8",7.500000,"7.000000,8.000000",0.000000,"0,0",889,0.000000,"0,0"
890,89069,3,1,88015.000000,"88015",11.500000,"16,7",78,68,0,17412,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",11.500000,"16,7",0.000000,"0,0",7038,11.500000,2.500000,"1,4",11.500000,"16.000000,7.000000",0.000000,"0,0",889,0.000000,"0,0"
890,89066,1,1,88098.000000,"88098",8.000000,"13,3",79,67,0,17505,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",8.000000,"13,3",0.000000,"0,0",7859,8.000000,10.500000,"9,12",8.000000,"13.000000,3.000000",0.000000,"0,0",889,0.500000,"1,0"
890,89010,1,1,88003.000000,"88003",0.000000,"0,0",45,51,0,13465,0,2.500000,"3,2",3.500000,"5,2",1.500000,"2,1",0.000000,"0,0",6.500000,"8,5",2773,3.500000,10.000000,"12,8",3.500000,"4.000000,3.000000",10.500000,"14,7",889,0.500000,"1,0"
890,89065,1,1,88072.000000,"88072",0.000000,"0,0",48,50,0,13471,0,6.500000,"7,6",6.000000,"8,4",3.500000,"1,6",0.000000,"0,0",6.000000,"3,9",3240,6.000000,12.000000,"15,9",6.000000,"5.000000,7.000000",16.000000,"14,18",889,0.000000,"0,0"
890,89012,2,1,88029.000000,"88029",0.000000,"0,0",45,49,0,13455,0,5.500000,"5,6",5.000000,"6,4",3.000000,"1,5",0.000000,"0,0",9.500000,"9,10",3133,10.500000,9.500000,"11,8",10.500000,"7.000000,14.000000",12.500000,"14,11",889,0.000000,"0,0"
890,89059,1,1,88098.000000,"88098",6.500000,"8,5",79,68,0,17501,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",6.500000,"8,5",0.000000,"0,0",7486,6.500000,13.000000,"21,5",6.500000,"8.000000,5.000000",0.000000,"0,0",889,0.000000,"0,0"
890,89057,3,1,88055.000000,"88055",0.000000,"0,0",44,49,0,13440,0,4.500000,"2,7",7.500000,"7,8",2.000000,"2,2",0.000000,"0,0",7.500000,"7,8",2679,8.500000,9.000000,"12,6",8.500000,"7.000000,10.000000",13.000000,"11,15",889,1.500000,"3,0"
890,89053,1,1,88100.000000,"88100",2.500000,"4,1",59,64,0,14294,0,0.000000,"0,0",0.000000,"0,0",2.500000,"4,1",0.000000,"0,0",0.000000,"0,0",2091,2.500000,71.000000,"50,92",2.500000,"4.000000,1.000000",0.000000,"0,0",889,0.000000,"0,0"
890,89052,1,1,88055.000000,"88055",0.000000,"0,0",45,49,0,13453,0,4.000000,"3,5",8.000000,"9,7",2.000000,"0,4",0.000000,"0,0",7.500000,"8,7",3120,7.500000,9.500000,"11,8",7.500000,"7.000000,8.000000",14.000000,"13,15",889,0.000000,"0,0"
890,89039,2,1,88098.000000,"88098",6.000000,"3,9",79,67,0,17510,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",6.000000,"3,9",0.000000,"0,0",7859,6.000000,11.000000,"17,5",6.000000,"3.000000,9.000000",0.000000,"0,0",889,0.000000,"0,0"
890,89032,1,1,88100.000000,"88100",5.000000,"7,3",60,63,0,14293,0,0.000000,"0,0",0.000000,"0,0",5.000000,"7,3",0.000000,"0,0",0.000000,"0,0",3012,5.000000,66.500000,"49,84",5.000000,"7.000000,3.000000",0.000000,"0,0",889,0.000000,"0,0"
