update,ID,Simple_numOffspring,alive,ancestors_AVE,ancestors_LIST,consumptionRatio_AVE,consumptionRatio_LIST,countCopy,countDelete,countIndel,countPoint,countPointOffset,food1_AVE,food1_LIST,food2_AVE,food2_LIST,food3_AVE,food3_LIST,food4_AVE,food4_LIST,food5_AVE,food5_LIST,genomeLength,optimizeValue,otherHits_AVE,otherHits_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,wallHits_AVE,wallHits_LIST
820,82098,3,1,81089.000000,"81089",0.000000,"0,0",45,49,0,12731,0,9.000000,"6,12",4.500000,"3,6",3.000000,"5,1",0.500000,"0,1",6.500000,"7,6",2893,8.000000,10.000000,"12,8",8.000000,"8.000000,8.000000",15.500000,"13,18",819,0.000000,"0,0"
820,82081,2,1,81004.000000,"81004",6.000000,"8,4",57,62,0,13454,0,0.000000,"0,0",0.000000,"0,0",6.000000,"8,4",0.000000,"0,0",0.000000,"0,0",1877,6.000000,15.000000,"5,25",6.000000,"8.000000,4.000000",0.000000,"0,0",819,0.000000,"0,0"
820,82069,2,1,81061.000000,"81061",3.000000,"5,1",70,62,0,15055,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",3.000000,"5,1",0.000000,"0,0",6372,3.000000,4.000000,"7,1",3.000000,"5.000000,1.000000",0.000000,"0,0",819,0.500000,"0,1"
820,82061,1,1,81068.000000,"81068",0.000000,"0,0",42,48,0,12804,0,5.000000,"5,5",7.500000,"7,8",1.000000,"2,0",0.500000,"0,1",6.000000,"5,7",2367,5.500000,10.500000,"11,10",5.500000,"4.000000,7.000000",14.500000,"15,14",819,1.000000,"2,0"
820,82056,3,1,81100.000000,"81100",6.000000,"4,8",64,60,0,14860,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",6.000000,"4,8",0.000000,"0,0",4344,6.000000,4.000000,"5,3",6.000000,"4.000000,8.000000",0.000000,"0,0",819,0.000000,"0,0"
820,82045,1,1,81051.000000,"81051",0.500000,"1,0",43,49,0,12619,0,5.000000,"4,6",10.000000,"13,7",1.000000,"0,2",0.000000,"0,0",5.000000,"5,5",2320,6.500000,9.500000,"8,11",6.500000,"9.000000,4.000000",14.500000,"13,16",819,0.000000,"0,0"
820,82040,2,1,81006.000000,"81006",6.500000,"4,9",58,62,0,13460,0,0.000000,"0,0",0.000000,"0,0",6.500000,"4,9",0.000000,"0,0",0.000000,"0,0",2259,6.500000,52.000000,"57,47",6.500000,"4.000000,9.000000",0.000000,"0,0",819,0.000000,"0,0"
820,82008,2,1,81061.000000,"81061",9.000000,"4,14",69,60,0,15058,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",9.000000,"4,14",0.000000,"0,0",6603,9.000000,10.500000,"0,21",9.000000,"4.000000,14.000000",0.000000,"0,0",819,0.000000,"0,0"
820,82022,3,1,81004.000000,"81004",5.000000,"4,6",57,60,0,13444,0,0.000000,"0,0",0.000000,"0,0",5.000000,"4,6",0.000000,"0,0",0.000000,"0,0",2534,5.000000,12.500000,"1,24",5.000000,"4.000000,6.000000",0.000000,"0,0",819,0.000000,"0,0"
820,82021,2,1,81090.000000,"81090",9.500000,"0,19",69,62,0,15014,0,0.000000,"0,0",0.000000,"0,0",0.000000,"0,0",9.500000,"0,19",0.000000,"0,0",5765,9.500000,50.000000,"98,2",9.500000,"0.000000,19.000000",0.000000,"0,0",819,0.000000,"0,0"
